map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_,BEF canopy to planimeter canopy ratio,BEF canopy/summary RDI
20.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.5,-9999,-9999,-9999,-9999,-9999,-9999,0.08,1989,0.1,9
22.1,-9999,-9999,-9999,-9999,-9999,0.4,0,0.4,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,4.1,-9999,4.1,-9999,-9999,100,0,-9999,-9999,0.10,1990,0.09,10
2.3,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,3.1,0,0,0,0,3.1,0,3.1,0,0,100,0,0.1,0,0.12,1992,0.09,10
5.2,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,7.2,0,0,0,0,7.2,0,7.2,0,0,100,0,0.1,0,0.06,1992,0.08,10
9.2,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,5.4,0,0,0,0,5.4,0,5.4,0,0,100,0,0.1,0,0.06,1992,0.08,11.3
23.1,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,3.9,0,0,0,0,3.9,0,3.9,0,0,100,0,0.1,0,0.10,1994,0.06,15
4.3,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,12.1,0,0,0,0,12.1,0,12.1,0,0,100,0,0.03,0,0.03,1995,0.21,4.8
23.1,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,6.1,0,0,0,0,6.1,0,6.1,0,0,100,0,0.07,0,0.07,1997,0.2,5
9.2,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,2.2,0,0,0,0,2.2,0,2.2,0,0,100,0,0.2,0,0.20,2003,0.18,5.9
6.2,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,2.5,0,0,0,0,2.5,0,2.5,0,0,100,0,0.15,0,0.15,2009,0.16,6.3
20.1,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,7.3,0,0,0,0,7.3,0,7.3,0,0,100,0,0.05,0,0.05,2009,0.15,6.3
2.3,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,2,0,0,0,0,2,0,2,0,0,100,0,0.2,0,0.20,2015,0.11,9.1
6.2,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,8.5,0,0,0,0,8.5,0,8.5,0,0,100,0,0.05,0,0.05,2015,0.08,11.1
23.1,-9999,-9999,-9999,-9999,-9999,0.5,0,0.5,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,6.6,-9999,6.6,-9999,-9999,100,0,-9999,-9999,0.08,1990,0.08,12.5
18.1,0,0,0,0,0.5,0,0.5,0.5,0,0,0,100,0,0,0,0,1.8,0,1.8,1.8,0,0,0,100,0,0.3,0.26,1991,0.07,14.3
4.2,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,6.5,0,0,0,0,6.5,0,6.5,0,0,100,0,0.1,0,0.07,1992,0.22,5
5.1,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,3.9,0,0,0,0,3.9,0,3.9,0,0,100,0,0.1,0,0.13,1992,0.17,6.1
2.3,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,6.8,0,0,0,0,6.8,0,6.8,0,0,100,0,0.08,0,0.08,1995,0.16,6.9
17.3,0.4,0,0,0,0.1,0.4,0.1,0.5,0,0,85,15,14.7,0,0,0,1.2,14.7,1.2,15.9,0,0,93,7,0.03,0.06,0.03,1997,0.07,15.7
20.2,0.4,0,0,0,0.2,0.4,0.2,0.5,0,0,66,34,8.5,0,0,0,1.7,8.5,1.7,10.2,0,0,83,17,0.04,0.11,0.05,1997,0.07,15.7
5.1,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,7,0,0,0,0,7,0,7,0,0,100,0,0.08,0,0.08,1998,0.2,5.7
22.1,0.3,0,0,0,0.2,0.3,0.2,0.5,0,0,59,41,1.9,0,0,0,2.5,1.9,2.5,4.4,0,0,43,57,0.15,0.08,0.11,2001,0.17,6.7
18.1,0.3,0,0,0,0.2,0.3,0.2,0.5,0,0,58,42,4.7,0,0,0,1.7,4.7,1.7,6.4,0,0,74,26,0.06,0.13,0.08,2004,0.12,10
2.3,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,0.24,0,0.24,2005,0.1,10.9
2.3,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,0.28,0,0.27,2006,0.3,4.3
9.2,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,5.9,0,0,0,0,5.9,0,5.9,0,0,100,0,0.09,0,0.09,2011,0.21,6.2
7.1,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,10.1,0,0,0,0,10.1,0,10.1,0,0,100,0,0.05,0,0.05,2015,0.17,7.6
2.3,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,2.2,0,0,0,0,2.2,0,2.2,0,0,100,0,0.24,0,0.24,2016,0.15,8.1
2.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.1,-9999,-9999,-9999,-9999,-9999,-9999,0.14,1989,0.14,9.3
2.3,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,3.3,0,0,0,0,3.3,0,3.3,0,0,100,0,0.2,0,0.19,1991,0.12,10.8
20.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,2.9,0,0,0,0,2.9,0,2.9,0,0,100,0,0.2,0,0.20,1992,0.12,11.8
2.3,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,3.3,0,0,0,0,3.3,0,3.3,0,0,100,0,0.18,0,0.18,1994,0.09,13
22.1,0,0,0,0,0.6,0,0.6,0.6,0,0,0,100,0,0,0,0,2.2,0,2.2,2.2,0,0,0,100,0,0.29,0.29,1994,0.09,14.4
2.3,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,4.2,0,0,0,0,4.2,0,4.2,0,0,100,0,0.14,0,0.14,1996,0.08,16.3
17.3,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,12.8,0,0,0,0,12.8,0,12.8,0,0,100,0,0.05,0,0.05,1996,0.07,18.6
18.1,0.2,0,0,0,0.4,0.2,0.4,0.6,0,0,30,70,5.5,0,0,0,4.2,5.5,4.2,9.7,0,0,57,43,0.03,0.1,0.06,1997,0.06,21.7
20.1,0.5,0,0,0,0.1,0.5,0.1,0.6,0,0,82,18,11.6,0,0,0,1,11.6,1,12.5,0,0,92,8,0.05,0.12,0.05,1997,0.19,7.4
4.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,12.5,0,0,0,0,12.5,0,12.5,0,0,100,0,0.05,0,0.05,1998,0.17,8.2
4.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,10.2,0,0,0,0,10.2,0,10.2,0,0,100,0,0.06,0,0.06,1999,0.12,11.7
2.4,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,15.6,0,0,0,0,15.6,0,15.6,0,0,100,0,0.04,0,0.04,2000,0.09,15.6
9.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,5.7,0,0,0,0,5.7,0,5.7,0,0,100,0,0.11,0,0.11,2004,0.08,17.5
2.5,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,6.9,0,0,0,0,6.9,0,6.9,0,0,100,0,0.09,0,0.09,2005,0.08,17.5
4.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,8.9,0,0,0,0,8.9,0,8.9,0,0,100,0,0.07,0,0.07,2006,0.07,20
6.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,6.6,0,0,0,0,6.6,0,6.6,0,0,100,0,0.09,0,0.09,2008,0.2,7.5
6.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,7.9,0,0,0,0,7.9,0,7.9,0,0,100,0,0.08,0,0.08,2014,0.07,21.4
6.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,9.5,0,0,0,0,9.5,0,9.5,0,0,100,0,0.06,0,0.06,2016,0.31,5.2
16.1,-9999,-9999,-9999,-9999,-9999,0,0.7,0.7,-9999,-9999,0,100,-9999,-9999,-9999,-9999,4.1,0,-9999,4.1,-9999,-9999,0,100,-9999,-9999,0.16,1990,0.15,10.7
6.2,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,9.7,0,0,0,0,9.7,0,9.7,0,0,100,0,0.1,0,0.07,1992,0.14,11.4
5.2,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,5.2,0,0,0,0,5.2,0,5.2,0,0,100,0,0.13,0,0.13,1997,0.09,17.8
7.1,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,23.5,0,0,0,0,23.5,0,23.5,0,0,100,0,0.03,0,0.03,1997,0.23,7.4
4.3,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,19.1,0,0,0,0,19.1,0,19.1,0,0,100,0,0.04,0,0.04,1998,0.21,8.1
18.1,0.5,0,0,0,0.2,0.5,0.2,0.7,0,0,69,31,7,0,0,0,2.1,7,2.1,9.1,0,0,77,23,0.07,0.1,0.08,1998,0.18,9.4
23.1,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,6.6,0,0,0,0,6.6,0,6.6,0,0,100,0,0.11,0,0.11,1998,0.16,10.6
4.3,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,10,0,0,0,0,10,0,10,0,0,100,0,0.07,0,0.07,2001,0.07,24.3
3.2,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,9.3,0,0,0,0,9.3,0,9.3,0,0,100,0,0.08,0,0.08,2004,0.28,6.7
2.5,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,10.5,0,0,0,0,10.5,0,10.5,0,0,100,0,0.06,0,0.06,2008,0.26,6.9
6.2,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,4.4,0,0,0,0,4.4,0,4.4,0,0,100,0,0.16,0,0.16,2011,0.23,8.2
7.2,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,8.9,0,0,0,0,8.9,0,8.9,0,0,100,0,0.07,0,0.07,2016,0.2,9
2.3,-9999,-9999,-9999,-9999,-9999,0.8,0,0.8,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,6.5,-9999,6.5,-9999,-9999,100,0,-9999,-9999,0.12,1990,0.16,11.3
4.2,-9999,-9999,-9999,-9999,-9999,0.8,0,0.8,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,12.6,-9999,12.6,-9999,-9999,100,0,-9999,-9999,0.06,1990,0.15,11.3
5.1,0.8,0,0,0,0,0.8,0,0.8,0,0,100,0,7.7,0,0,0,0,7.7,0,7.7,0,0,100,0,0.1,0,0.10,1991,0.13,13.8
18.1,0.4,0,0,0,0.4,0.4,0.4,0.8,0,0,54,46,2.5,0,0,0,2.2,2.5,2.2,4.7,0,0,54,46,0.2,0.2,0.16,1992,0.31,6.1
4.3,0.8,0,0,0,0,0.8,0,0.8,0,0,100,0,15.9,0,0,0,0,15.9,0,15.9,0,0,100,0,0.05,0,0.05,1996,0.3,6.3
20.1,0.8,0,0,0,0,0.8,0,0.8,0,0,100,0,11.6,0,0,0,0,11.6,0,11.6,0,0,100,0,0.07,0,0.07,2012,0.23,7.9
6.2,0.8,0,0,0,0,0.8,0,0.8,0,0,100,0,9.4,0,0,0,0,9.4,0,9.4,0,0,100,0,0.08,0,0.08,2013,0.19,10
2.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.4,-9999,-9999,-9999,-9999,-9999,-9999,0.09,1989,0.19,10
16.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.1,-9999,-9999,-9999,-9999,-9999,-9999,0.15,1989,0.14,13.6
22.1,0.1,0,0,0,0.8,0.1,0.8,0.9,0,0,9,91,2.8,0,0,0,4.2,2.8,4.2,7,0,0,40,60,0.03,0.19,0.13,1996,0.22,9.1
20.2,0.1,0,0,0,0.8,0.1,0.8,0.9,0,0,14,86,1.8,0,0,0,7,1.8,7,8.9,0,0,21,79,0.07,0.11,0.10,2001,0.19,10.5
8.2,0.9,0,0,0,0,0.9,0,0.9,0,0,100,0,10.7,0,0,0,0,10.7,0,10.7,0,0,100,0,0.09,0,0.09,2005,0.16,12.5
6.2,0.9,0,0,0,0,0.9,0,0.9,0,0,100,0,9.6,0,0,0,0,9.6,0,9.6,0,0,100,0,0.09,0,0.09,2006,0.14,14.3
6.2,0.9,0,0,0,0,0.9,0,0.9,0,0,100,0,15,0,0,0,0,15,0,15,0,0,100,0,0.06,0,0.06,2007,0.24,8.8
6.2,0.9,0,0,0,0,0.9,0,0.9,0,0,100,0,11,0,0,0,0,11,0,11,0,0,100,0,0.08,0,0.08,2010,0.19,11.1
9.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.5,-9999,-9999,-9999,-9999,-9999,-9999,0.11,1989,0.16,13.1
18.1,0.1,0,0,0,0.9,0.1,0.9,1,0,0,10,90,3.2,0,0,0,8.7,3.2,8.7,11.9,0,0,27,73,0.03,0.1,0.09,1995,0.13,16.2
22.1,0.1,0,0,0,0.9,0.1,0.9,1,0,0,8,92,1,0,0,0,3.6,1,3.6,4.7,0,0,22,78,0.08,0.25,0.21,1998,0.11,21
4.2,1,0,0,0,0,1,0,1,0,0,100,0,15.1,0,0,0,0,15.1,0,15.1,0,0,100,0,0.07,0,0.07,2001,0.1,21
4.2,1,0,0,0,0,1,0,1,0,0,100,0,6.1,0,0,0,0,6.1,0,6.1,0,0,100,0,0.16,0,0.16,2002,0.1,21
4.3,1,0,0,0,0,1,0,1,0,0,100,0,6.5,0,0,0,0,6.5,0,6.5,0,0,100,0,0.16,0,0.16,2002,0.09,23.3
2.3,1,0,0,0,0,1,0,1,0,0,100,0,5,0,0,0,0,5,0,5,0,0,100,0,0.2,0,0.20,2004,0.09,23.3
6.2,1,0,0,0,0,1,0,1,0,0,100,0,12.4,0,0,0,0,12.4,0,12.4,0,0,100,0,0.08,0,0.08,2005,0.34,6.7
9.2,1,0,0,0,0,1,0,1,0,0,100,0,5.6,0,0,0,0,5.6,0,5.6,0,0,100,0,0.17,0,0.17,2005,0.32,6.7
8.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.9,-9999,-9999,-9999,-9999,-9999,-9999,0.16,1989,0.3,7.1
4.3,1.1,0,0,0,0,1.1,0,1.1,0,0,100,0,14.8,0,0,0,0,14.8,0,14.8,0,0,100,0,0.1,0,0.07,1992,0.23,10
4.3,1.1,0,0,0,0,1.1,0,1.1,0,0,100,0,16.3,0,0,0,0,16.3,0,16.3,0,0,100,0,0.07,0,0.07,1999,0.13,17.7
18.1,0.1,0,0,0,1,0.1,1,1.1,0,0,11,89,1.8,0,0,0,4.5,1.8,4.5,6.3,0,0,29,71,0.07,0.22,0.18,2001,0.13,17.7
4.2,1.1,0,0,0,0,1.1,0,1.1,0,0,100,0,5,0,0,0,0,5,0,5,0,0,100,0,0.22,0,0.22,2004,0.09,25.6
5.1,1.2,0,0,0,0,1.2,0,1.2,0,0,100,0,6,0,0,0,0,6,0,6,0,0,100,0,0.21,0,0.21,2003,0.08,28.8
9.2,1.2,0,0,0,0,1.2,0,1.2,0,0,100,0,10.2,0,0,0,0,10.2,0,10.2,0,0,100,0,0.12,0,0.12,2006,0.07,32.9
7.2,1.2,0,0,0,0,1.2,0,1.2,0,0,100,0,7,0,0,0,0,7,0,7,0,0,100,0,0.18,0,0.18,2009,0.34,7.1
20.2,1.2,0,0,0,0,1.2,0,1.2,0,0,100,0,11.5,0,0,0,0,11.5,0,11.5,0,0,100,0,0.11,0,0.11,2014,0.26,9.2
20.2,1.2,0,0,0,0,1.2,0,1.2,0,0,100,0,7.8,0,0,0,0,7.8,0,7.8,0,0,100,0,0.15,0,0.15,2016,0.24,10
11.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.1,-9999,-9999,-9999,-9999,-9999,-9999,0.12,1989,0.23,10.9
23.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.4,-9999,-9999,-9999,-9999,-9999,-9999,0.30,1989,0.22,10.4
5.1,-9999,-9999,-9999,-9999,-9999,1.3,0,1.3,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,16.5,-9999,16.5,-9999,-9999,100,0,-9999,-9999,0.08,1990,0.21,12
11.3,0,0.5,0.8,1.3,0,0.5,0.8,1.3,40,60,40,60,0,3.1,4.6,7.7,0,3.1,4.6,7.7,40,60,40,60,0,0,0.17,1992,0.19,12.6
17.1,0,0,0,0,1.2,0,1.2,1.3,0,0,1,99,1.7,0,0,0,16,1.7,16,17.7,0,0,10,90,0.01,0.08,0.07,1994,0.1,24
17.3,1.3,0,0,0,0,1.3,0,1.3,0,0,100,0,20.7,0,0,0,0,20.7,0,20.7,0,0,100,0,0.06,0,0.06,1995,0.08,30
18.1,0.6,0,0,0,0.7,0.6,0.7,1.3,0,0,45,55,7,0,0,0,7.3,7,7.3,14.3,0,0,49,51,0.08,0.09,0.09,1996,0.3,8.3
8.4,1.3,0,0,0,0,1.3,0,1.3,0,0,100,0,6.3,0,0,0,0,6.3,0,6.3,0,0,100,0,0.21,0,0.21,1997,0.28,8.9
4.2,1.3,0,0,0,0,1.3,0,1.3,0,0,100,0,8.4,0,0,0,0,8.4,0,8.4,0,0,100,0,0.16,0,0.16,2000,0.2,12.5
6.1,1.3,0,0,0,0,1.3,0,1.3,0,0,100,0,9.6,0,0,0,0,9.6,0,9.6,0,0,100,0,0.14,0,0.14,2003,0.18,13.2
17.3,1.3,0,0,0,0,1.3,0,1.3,0,0,100,0,11.3,0,0,0,0,11.3,0,11.3,0,0,100,0,0.11,0,0.11,2004,0.13,19.2
20.1,1.3,0,0,0,0,1.3,0,1.3,0,0,100,0,13.7,0,0,0,0,13.7,0,13.7,0,0,100,0,0.1,0,0.10,2008,0.1,25
7.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.2,-9999,-9999,-9999,-9999,-9999,-9999,0.07,1989,0.09,27.8
20.1,1.4,0,0,0,0,1.4,0,1.4,0,0,100,0,8.1,0,0,0,0,8.1,0,8.1,0,0,100,0,0.2,0,0.17,1992,0.08,31.3
16.4,1.3,0,0,0,0.1,1.3,0.1,1.4,0,0,91,9,16.3,0,0,0,1.5,16.3,1.5,17.7,0,0,92,8,0.08,0.09,0.08,1994,0.07,35.7
22.1,0.3,0,0,0,1.1,0.3,1.1,1.4,0,0,23,77,2.3,0,0,0,5.2,2.3,5.2,7.5,0,0,30,70,0.14,0.21,0.19,1999,0.35,7.4
4.2,1.4,0,0,0,0,1.4,0,1.4,0,0,100,0,12,0,0,0,0,12,0,12,0,0,100,0,0.12,0,0.12,2009,0.33,8.1
4.2,1.4,0,0,0,0,1.4,0,1.4,0,0,100,0,16.1,0,0,0,0,16.1,0,16.1,0,0,100,0,0.09,0,0.09,2013,0.29,9
4.2,1.4,0,0,0,0,1.4,0,1.4,0,0,100,0,17.5,0,0,0,0,17.5,0,17.5,0,0,100,0,0.08,0,0.08,2014,0.27,9.6
2.2,-9999,-9999,-9999,-9999,-9999,1.5,0,1.5,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,7.4,-9999,7.4,-9999,-9999,100,0,-9999,-9999,0.20,1990,0.24,10.8
6.2,1.5,0,0,0,0,1.5,0,1.5,0,0,100,0,23,0,0,0,0,23,0,23,0,0,100,0,0.07,0,0.07,1999,0.18,14.4
25.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.4,-9999,-9999,-9999,-9999,-9999,-9999,0.09,1989,0.15,18.6
23.1,1.6,0,0,0,0,1.6,0,1.6,0,0,100,0,11.3,0,0,0,0,11.3,0,11.3,0,0,100,0,0.14,0,0.14,1996,0.06,43.3
22.1,0.6,0,0,0,1,0.6,1,1.6,0,0,38,62,2.1,0,0,0,3,2.1,3,5.1,0,0,41,59,0.29,0.32,0.31,2004,0.19,14.2
18.1,1.1,0,0,0,0.5,1.1,0.5,1.6,0,0,71,29,8.4,0,0,0,2,8.4,2,10.5,0,0,81,19,0.13,0.23,0.15,2007,0.15,18
18.1,-9999,-9999,-9999,-9999,-9999,0.6,1.1,1.7,-9999,-9999,37,63,-9999,-9999,-9999,-9999,4.5,3.4,-9999,8,-9999,-9999,43,57,-9999,-9999,0.21,1990,0.15,19.3
21.2,0,0,0,0,1.7,0,1.7,1.7,0,0,0,100,0,0,0,0,9.2,0,9.2,9.2,0,0,0,100,0,0.2,0.18,1991,0.14,19.3
20.1,1.2,0,0,0,0.6,1.2,0.6,1.7,0,0,68,32,14.7,0,0,0,9.3,14.7,9.3,24,0,0,61,39,0.08,0.06,0.07,1995,0.13,20.8
9.2,1.7,0,0,0,0,1.7,0,1.7,0,0,100,0,7.4,0,0,0,0,7.4,0,7.4,0,0,100,0,0.23,0,0.23,1999,0.11,24.5
20.2,0.8,0,0,0,0.8,0.8,0.8,1.7,0,0,50,50,7.1,0,0,0,3.5,7.1,3.5,10.6,0,0,67,33,0.12,0.24,0.16,1999,0.07,38.6
20.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.6,-9999,-9999,-9999,-9999,-9999,-9999,0.13,1989,0.31,9.3
23.1,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,6.5,0,0,0,0,6.5,0,6.5,0,0,100,0,0.3,0,0.27,1992,0.24,11.7
3.2,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,11.7,0,0,0,0,11.7,0,11.7,0,0,100,0,0.16,0,0.16,2006,0.23,12.2
3.2,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,6.8,0,0,0,0,6.8,0,6.8,0,0,100,0,0.26,0,0.26,2010,0.18,15.6
22.1,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,8,0,0,0,0,8,0,8,0,0,100,0,0.22,0,0.22,2011,0.17,16.5
3.2,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,11.6,0,0,0,0,11.6,0,11.6,0,0,100,0,0.16,0,0.16,2012,0.16,17.5
8.3,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,8.9,0,0,0,0,8.9,0,8.9,0,0,100,0,0.2,0,0.20,2014,0.08,35
8.3,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,8.2,0,0,0,0,8.2,0,8.2,0,0,100,0,0.24,0,0.24,1994,0.27,10.7
22.1,0.3,0,0,0,1.6,0.3,1.6,1.9,0,0,17,83,5.2,0,0,0,4.9,5.2,4.9,10,0,0,51,49,0.06,0.33,0.19,1995,0.2,14.5
20.1,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,13.4,0,0,0,0,13.4,0,13.4,0,0,100,0,0.14,0,0.14,2000,0.2,14.5
22.1,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,6.2,0,0,0,0,6.2,0,6.2,0,0,100,0,0.31,0,0.31,2006,0.18,16.1
20.2,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,9.8,0,0,0,0,9.8,0,9.8,0,0,100,0,0.19,0,0.19,2013,0.08,36.3
8.4,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,6.3,0,0,0,0,6.3,0,6.3,0,0,100,0,0.3,0,0.30,2014,0.22,13
22.1,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,9.9,0,0,0,0,9.9,0,9.9,0,0,100,0,0.2,0,0.20,2015,0.2,15
22.1,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,11.7,0,0,0,0,11.7,0,11.7,0,0,100,0,0.16,0,0.16,2016,0.18,16.7
21.1,0.3,0,0,0,1.7,0.3,1.7,2,0,0,14,86,2.2,0,0,0,8,2.2,8,10.3,0,0,22,78,0.1,0.2,0.19,1991,0.17,17.6
8.3,2,0,0,0,0,2,0,2,0,0,100,0,12.3,0,0,0,0,12.3,0,12.3,0,0,100,0,0.16,0,0.16,1997,0.16,18.8
3.2,2,0,0,0,0,2,0,2,0,0,100,0,9.3,0,0,0,0,9.3,0,9.3,0,0,100,0,0.22,0,0.22,2005,0.14,21.4
20.2,2,0,0,0,0,2,0,2,0,0,100,0,14.2,0,0,0,0,14.2,0,14.2,0,0,100,0,0.14,0,0.14,2007,0.11,25
7.2,2.1,0,0,0,0,2.1,0,2.1,0,0,100,0,19.8,0,0,0,0,19.8,0,19.8,0,0,100,0,0.1,0,0.10,1994,0.32,9.7
17.2,0.3,0.8,0.2,1,0.8,1.1,1,2.1,80,20,53,47,3.2,7,1.8,8.8,8.3,10.2,10.1,20.3,80,20,50,50,0.11,0.1,0.10,1994,0.28,10.7
23.1,2.1,0,0,0,0,2.1,0,2.1,0,0,100,0,22.2,0,0,0,0,22.2,0,22.2,0,0,100,0,0.09,0,0.09,1995,0.27,11.5
16.3,2.1,0,0,0,0,2.1,0,2.1,0,0,100,0,16.1,0,0,0,0,16.1,0,16.1,0,0,100,0,0.13,0,0.13,2001,0.18,17.2
17.3,2.1,0,0,0,0,2.1,0,2.1,0,0,100,0,21.8,0,0,0,0,21.8,0,21.8,0,0,100,0,0.1,0,0.10,2007,0.17,18.2
3.2,2.1,0,0,0,0,2.1,0,2.1,0,0,100,0,8.9,0,0,0,0,8.9,0,8.9,0,0,100,0,0.24,0,0.24,2008,0.05,62
7.2,2.1,0,0,0,0,2.1,0,2.1,0,0,100,0,23.6,0,0,0,0,23.6,0,23.6,0,0,100,0,0.09,0,0.09,2012,0.28,11
22.1,1.9,0,0,0,0.2,1.9,0.2,2.1,0,0,92,8,12.2,0,0,0,0.9,12.2,0.9,13.1,0,0,93,7,0.16,0.19,0.16,2013,0.25,12.8
22.1,2.1,0,0,0,0,2.1,0,2.1,0,0,100,0,11.2,0,0,0,0,11.2,0,11.2,0,0,100,0,0.19,0,0.19,2014,0.21,15.2
4.3,2.1,0,0,0,0,2.1,0,2.1,0,0,100,0,20.5,0,0,0,0,20.5,0,20.5,0,0,100,0,0.1,0,0.10,2015,0.18,16.8
22.1,2.2,0,0,0,0,2.2,0,2.2,0,0,100,0,7.3,0,0,0,0,7.3,0,7.3,0,0,100,0,0.31,0,0.31,2008,0.16,20
8.4,2.2,0,0,0,0,2.2,0,2.2,0,0,100,0,6.8,0,0,0,0,6.8,0,6.8,0,0,100,0,0.33,0,0.33,2010,0.16,20
22.1,2.2,0,0,0,0,2.2,0,2.2,0,0,100,0,6.5,0,0,0,0,6.5,0,6.5,0,0,100,0,0.33,0,0.33,2010,0.14,21.3
