Map_index,Spname,Spnum,Rdi,Year surveyed,ESP site name,Buffer radius,Polygon.area.m2
25.2,Nereocystis luetkeana,2,0.36,2001,Destruction Island SW,500 m,10987.622
21.1,Nereocystis luetkeana,2,0.19,2001,Cape Johnson,500 m,6449.964
21.1,Nereocystis luetkeana,2,0.19,2001,Cape Johnson,500 m,21755.467
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,500 m,13174.924
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,500 m,4003.95
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,500 m,222643.905
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,500 m,7881.132
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,500 m,5617.169
17.3,Nereocystis luetkeana,2,0.2,2001,Anderson Point,500 m,11726.406
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,500 m,18796.862
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,500 m,7575.423
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,500 m,16939.798
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,500 m,10769.339
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,500 m,6065.673
16.2,Nereocystis luetkeana,2,0.45,2001,Chibadehl Rocks,500 m,109347.199
16.2,Nereocystis luetkeana,2,0.45,2001,Chibadehl Rocks,500 m,43830.109
16.2,Nereocystis luetkeana,2,0.45,2001,Neah Bay,500 m,24912.846
16.2,Nereocystis luetkeana,2,0.45,2001,Neah Bay,500 m,64145.563
22.1,Nereocystis luetkeana,2,0.11,2001,Teahwhit Head,1000 m,19912.066
25.2,Nereocystis luetkeana,2,0.36,2001,Destruction Island SW,1000 m,10987.622
21.2,Nereocystis luetkeana,2,0.35,2001,Rock 305,1000 m,2199.131
21.1,Nereocystis luetkeana,2,0.19,2001,Cape Johnson,1000 m,6449.964
21.1,Nereocystis luetkeana,2,0.19,2001,Cape Johnson,1000 m,21755.467
21.1,Nereocystis luetkeana,2,0.19,2001,Cape Johnson,1000 m,25835.462
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,14870.289
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,22831.287
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,22124.791
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,4003.95
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,357827.961
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,7881.132
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,5617.169
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,3549.203
19.1,Nereocystis luetkeana,2,0.5,2001,Cape Alava,1000 m,6538.451
18.1,Nereocystis luetkeana,2,0.18,2001,Point of the Arches,1000 m,7896.229
18.1,Nereocystis luetkeana,2,0.18,2001,Point of the Arches,1000 m,2040.288
17.2,Nereocystis luetkeana,2,0.28,2001,Anderson Point,1000 m,19390.376
17.3,Nereocystis luetkeana,2,0.2,2001,Anderson Point,1000 m,5832.805
17.3,Nereocystis luetkeana,2,0.2,2001,Anderson Point,1000 m,100664.525
17.3,Nereocystis luetkeana,2,0.2,2001,Anderson Point,1000 m,41004.082
17.3,Nereocystis luetkeana,2,0.2,2001,Anderson Point,1000 m,2926.385
17.3,Nereocystis luetkeana,2,0.2,2001,Anderson Point,1000 m,23497.004
17.3,Nereocystis luetkeana,2,0.2,2001,Anderson Point,1000 m,1528.784
17.3,Nereocystis luetkeana,2,0.2,2001,Anderson Point,1000 m,29318.49
17.2,Nereocystis luetkeana,2,0.28,2001,Anderson Point,1000 m,1076.073
17.2,Nereocystis luetkeana,2,0.28,2001,Anderson Point,1000 m,3416.525
17.2,Nereocystis luetkeana,2,0.28,2001,Anderson Point,1000 m,4748.028
17.2,Nereocystis luetkeana,2,0.28,2001,Anderson Point,1000 m,4.035
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,5190.26
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,1296.076
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,4056.854
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,4869.574
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,1439.672
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,18796.862
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,22860.602
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,2403.068
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,16939.798
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,12244.178
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,16459.825
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,6065.673
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,2352.177
16.3,Nereocystis luetkeana,2,0.13,2001,Tatoosh Island,1000 m,6785.099
16.2,Nereocystis luetkeana,2,0.45,2001,Chibadehl Rocks,1000 m,193524.921
16.2,Nereocystis luetkeana,2,0.45,2001,Chibadehl Rocks,1000 m,133296.221
16.2,Nereocystis luetkeana,2,0.45,2001,Neah Bay,1000 m,38243.562
16.2,Nereocystis luetkeana,2,0.45,2001,Neah Bay,1000 m,24912.846
16.2,Nereocystis luetkeana,2,0.45,2001,Neah Bay,1000 m,134491.375
22.2,Macrocystis integrifolia,1,0.33,2002,Teahwhit Head,500 m,9436.36
22.2,Macrocystis integrifolia,1,0.33,2002,Teahwhit Head,500 m,20755.525
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,500 m,2637.614
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,500 m,2219.819
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,500 m,9516.642
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,500 m,19213.973
21.2,Macrocystis integrifolia,1,0.35,2002,Rock 305,500 m,201645.884
21.2,Macrocystis integrifolia,1,0.35,2002,Rock 305,500 m,13685.168
21.2,Macrocystis integrifolia,1,0.35,2002,Rock 305,500 m,4557.803
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,2185.839
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,6641.319
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,11689.736
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,26145.871
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,4298.671
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,4698.136
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,39904.091
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,7350.476
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,8951.622
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,500 m,97.394
19.1,Macrocystis integrifolia,1,0.59,2002,Cape Alava,500 m,52277.473
18.1,Macrocystis integrifolia,1,0.15,2002,Point of the Arches,500 m,2315.399
16.2,Macrocystis integrifolia,1,0.43,2002,Chibadehl Rocks,500 m,78336.419
16.2,Macrocystis integrifolia,1,0.43,2002,Neah Bay,500 m,181617.432
22.2,Macrocystis integrifolia,1,0.33,2002,Teahwhit Head,1000 m,9530.503
22.2,Macrocystis integrifolia,1,0.33,2002,Teahwhit Head,1000 m,20755.525
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,1000 m,83285.436
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,1000 m,2637.614
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,1000 m,2219.819
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,1000 m,9516.642
25.2,Macrocystis integrifolia,1,0.29,2002,Destruction Island SW,1000 m,19213.973
21.2,Macrocystis integrifolia,1,0.35,2002,Rock 305,1000 m,205086.642
21.2,Macrocystis integrifolia,1,0.35,2002,Rock 305,1000 m,13685.168
21.2,Macrocystis integrifolia,1,0.35,2002,Rock 305,1000 m,4557.803
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,3439.407
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,7042.154
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,6641.319
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,11689.736
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,38880.073
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,4298.671
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,4698.136
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,39904.091
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,7350.476
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,8951.622
21.1,Macrocystis integrifolia,1,0.25,2002,Cape Johnson,1000 m,87662.763
19.1,Macrocystis integrifolia,1,0.59,2002,Cape Alava,1000 m,563644.444
18.1,Macrocystis integrifolia,1,0.15,2002,Point of the Arches,1000 m,5439.771
17.2,Macrocystis integrifolia,1,0.32,2002,Anderson Point,1000 m,84340.014
17.2,Macrocystis integrifolia,1,0.32,2002,Anderson Point,1000 m,2695.627
16.2,Macrocystis integrifolia,1,0.43,2002,Chibadehl Rocks,1000 m,208279.535
16.2,Macrocystis integrifolia,1,0.43,2002,Neah Bay,1000 m,420972.302
22.1,Nereocystis luetkeana,2,0.25,2002,Teahwhit Head,500 m,28195.916
22.2,Nereocystis luetkeana,2,0.33,2002,Teahwhit Head,500 m,13210.383
25.2,Nereocystis luetkeana,2,0.29,2002,Destruction Island SW,500 m,28739.964
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,500 m,578.286
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,500 m,3093.602
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,500 m,141.221
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,500 m,231485.069
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,500 m,7686.872
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,500 m,1423.487
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,500 m,2398.341
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,500 m,4331.083
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,500 m,14035.412
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,500 m,1423.482
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,500 m,14557.798
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,500 m,4152.993
17.3,Nereocystis luetkeana,2,0.16,2002,Anderson Point,500 m,9434.031
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,500 m,22183.5
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,500 m,2609.621
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,500 m,23457.111
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,500 m,115923.148
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,500 m,1250.117
16.2,Nereocystis luetkeana,2,0.43,2002,Chibadehl Rocks,500 m,199684.564
16.2,Nereocystis luetkeana,2,0.43,2002,Chibadehl Rocks,500 m,32564.395
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,500 m,4123.312
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,500 m,76534.887
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,500 m,3412.451
22.1,Nereocystis luetkeana,2,0.25,2002,Teahwhit Head,1000 m,30695.735
22.2,Nereocystis luetkeana,2,0.33,2002,Teahwhit Head,1000 m,13210.383
25.2,Nereocystis luetkeana,2,0.29,2002,Destruction Island SW,1000 m,28739.964
21.2,Nereocystis luetkeana,2,0.35,2002,Rock 305,1000 m,48179.181
21.1,Nereocystis luetkeana,2,0.25,2002,Cape Johnson,1000 m,12054.3
21.1,Nereocystis luetkeana,2,0.25,2002,Cape Johnson,1000 m,2209.37
21.1,Nereocystis luetkeana,2,0.25,2002,Cape Johnson,1000 m,8944.152
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,13614.675
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,3107.434
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,2303.807
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,2606.481
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,2807.528
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,2702.488
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,3093.602
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,41182.398
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,8463.834
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,8632.802
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,6581.72
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,36576.689
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,4238.472
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,264163.04
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,11359.538
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,1075.823
19.1,Nereocystis luetkeana,2,0.59,2002,Cape Alava,1000 m,18439.827
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,2927.958
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,14854.678
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,1533.526
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,4999.14
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,1423.487
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,2398.341
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,4331.083
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,14035.412
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,1423.482
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,14557.798
18.1,Nereocystis luetkeana,2,0.15,2002,Point of the Arches,1000 m,4152.993
17.2,Nereocystis luetkeana,2,0.32,2002,Anderson Point,1000 m,44171.887
17.3,Nereocystis luetkeana,2,0.16,2002,Anderson Point,1000 m,32619.491
17.3,Nereocystis luetkeana,2,0.16,2002,Anderson Point,1000 m,3803.985
17.3,Nereocystis luetkeana,2,0.16,2002,Anderson Point,1000 m,7955.936
17.3,Nereocystis luetkeana,2,0.16,2002,Anderson Point,1000 m,51125.073
17.3,Nereocystis luetkeana,2,0.16,2002,Anderson Point,1000 m,1528.78
17.3,Nereocystis luetkeana,2,0.16,2002,Anderson Point,1000 m,10530.294
17.3,Nereocystis luetkeana,2,0.16,2002,Anderson Point,1000 m,34624.674
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,1000 m,22183.782
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,1000 m,18358.31
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,1000 m,7346.675
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,1000 m,4582.353
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,1000 m,11893.788
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,1000 m,61988.699
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,1000 m,115997.954
16.3,Nereocystis luetkeana,2,0.27,2002,Tatoosh Island,1000 m,4053.063
16.4,Nereocystis luetkeana,2,0.33,2002,Tatoosh Island,1000 m,0.178
16.4,Nereocystis luetkeana,2,0.33,2002,Tatoosh Island,1000 m,341.341
16.2,Nereocystis luetkeana,2,0.43,2002,Chibadehl Rocks,1000 m,324448.353
16.2,Nereocystis luetkeana,2,0.43,2002,Chibadehl Rocks,1000 m,121749.908
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,1000 m,2402.395
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,1000 m,13693.494
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,1000 m,4123.312
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,1000 m,76534.887
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,1000 m,8587.653
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,1000 m,2178.301
16.2,Nereocystis luetkeana,2,0.43,2002,Neah Bay,1000 m,45091.208
22.2,Macrocystis integrifolia,1,0.31,2003,Teahwhit Head,500 m,7125.9
22.2,Macrocystis integrifolia,1,0.31,2003,Teahwhit Head,500 m,19021.352
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,500 m,7162.036
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,500 m,18910.494
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,500 m,1963.596
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,500 m,18699.241
21.2,Macrocystis integrifolia,1,0.46,2003,Rock 305,500 m,2583.483
21.2,Macrocystis integrifolia,1,0.46,2003,Rock 305,500 m,220344.374
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,2690.75
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,2303.568
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,2402.026
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,46618.799
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,6054.581
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,4037.579
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,52255.161
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,12556.388
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,1354.116
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,500 m,10467.705
19.1,Macrocystis integrifolia,1,0.55,2003,Cape Alava,500 m,150379.443
19.1,Macrocystis integrifolia,1,0.55,2003,Cape Alava,500 m,29361.455
18.1,Macrocystis integrifolia,1,0.2,2003,Point of the Arches,500 m,16428.415
16.2,Macrocystis integrifolia,1,0.4,2003,Chibadehl Rocks,500 m,92348.025
16.2,Macrocystis integrifolia,1,0.4,2003,Neah Bay,500 m,209761.32
22.2,Macrocystis integrifolia,1,0.31,2003,Teahwhit Head,1000 m,7130.552
22.2,Macrocystis integrifolia,1,0.31,2003,Teahwhit Head,1000 m,19021.352
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,1000 m,1306.132
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,1000 m,106005.393
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,1000 m,18910.494
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,1000 m,1963.596
25.2,Macrocystis integrifolia,1,0.29,2003,Destruction Island SW,1000 m,18699.241
21.2,Macrocystis integrifolia,1,0.46,2003,Rock 305,1000 m,2606.164
21.2,Macrocystis integrifolia,1,0.46,2003,Rock 305,1000 m,226212.698
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,2690.75
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,2303.568
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,2402.026
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,72144.182
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,6054.581
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,4037.579
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,52255.161
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,12556.388
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,1354.116
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,10467.705
21.1,Macrocystis integrifolia,1,0.27,2003,Cape Johnson,1000 m,100510.061
19.1,Macrocystis integrifolia,1,0.55,2003,Cape Alava,1000 m,211576.001
19.1,Macrocystis integrifolia,1,0.55,2003,Cape Alava,1000 m,476079.132
18.1,Macrocystis integrifolia,1,0.2,2003,Point of the Arches,1000 m,4739.684
18.1,Macrocystis integrifolia,1,0.2,2003,Point of the Arches,1000 m,25211.994
17.2,Macrocystis integrifolia,1,0.27,2003,Anderson Point,1000 m,7159.535
17.2,Macrocystis integrifolia,1,0.27,2003,Anderson Point,1000 m,94003.332
16.2,Macrocystis integrifolia,1,0.4,2003,Chibadehl Rocks,1000 m,205449.73
16.2,Macrocystis integrifolia,1,0.4,2003,Neah Bay,1000 m,436512.568
22.1,Nereocystis luetkeana,2,0.26,2003,Teahwhit Head,500 m,17369.266
22.2,Nereocystis luetkeana,2,0.31,2003,Teahwhit Head,500 m,4302.141
25.2,Nereocystis luetkeana,2,0.29,2003,Destruction Island SW,500 m,25539.793
21.1,Nereocystis luetkeana,2,0.27,2003,Cape Johnson,500 m,1518.688
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,500 m,2397.394
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,500 m,5509.036
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,500 m,18284.626
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,500 m,203191.362
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,500 m,8240.058
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,500 m,2620.067
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,500 m,4834.985
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,500 m,4269.062
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,500 m,28751.751
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,500 m,4840.208
17.2,Nereocystis luetkeana,2,0.27,2003,Anderson Point,500 m,1763.035
17.2,Nereocystis luetkeana,2,0.27,2003,Anderson Point,500 m,2402.92
17.3,Nereocystis luetkeana,2,0,2003,Anderson Point,500 m,8554.492
17.3,Nereocystis luetkeana,2,0,2003,Anderson Point,500 m,1528.786
17.3,Nereocystis luetkeana,2,0,2003,Anderson Point,500 m,2070.347
17.3,Nereocystis luetkeana,2,0,2003,Anderson Point,500 m,7560.144
16.3,Nereocystis luetkeana,2,0.21,2003,Tatoosh Island,500 m,22.168
16.3,Nereocystis luetkeana,2,0.21,2003,Tatoosh Island,500 m,961.941
16.3,Nereocystis luetkeana,2,0.21,2003,Tatoosh Island,500 m,61233.69
16.3,Nereocystis luetkeana,2,0.21,2003,Tatoosh Island,500 m,19037.314
16.2,Nereocystis luetkeana,2,0.4,2003,Chibadehl Rocks,500 m,121290.748
16.2,Nereocystis luetkeana,2,0.4,2003,Chibadehl Rocks,500 m,32597.479
16.2,Nereocystis luetkeana,2,0.4,2003,Neah Bay,500 m,125330.192
22.1,Nereocystis luetkeana,2,0.26,2003,Teahwhit Head,1000 m,17403.725
22.2,Nereocystis luetkeana,2,0.31,2003,Teahwhit Head,1000 m,4302.141
25.2,Nereocystis luetkeana,2,0.29,2003,Destruction Island SW,1000 m,25539.793
21.2,Nereocystis luetkeana,2,0.46,2003,Rock 305,1000 m,2823.742
21.2,Nereocystis luetkeana,2,0.46,2003,Rock 305,1000 m,33997.356
21.1,Nereocystis luetkeana,2,0.27,2003,Cape Johnson,1000 m,14787.572
21.1,Nereocystis luetkeana,2,0.27,2003,Cape Johnson,1000 m,1280.742
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,5137.915
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,11006.122
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,3603.406
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,2397.394
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,16453.58
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,3850.49
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,5509.036
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,4168.272
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,12581.091
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,2510.795
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,10698.516
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,43030.631
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,248431.453
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,8240.058
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,5259.926
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,1075.794
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,1471.893
19.1,Nereocystis luetkeana,2,0.55,2003,Cape Alava,1000 m,35949.8
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,1000 m,11175.94
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,1000 m,31965.577
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,1000 m,4834.985
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,1000 m,4269.062
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,1000 m,28751.751
18.1,Nereocystis luetkeana,2,0.2,2003,Point of the Arches,1000 m,4840.208
