entry order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,TRANSECT,SWATH WIDTH,HEADING,DEPTH (m),DEPTH (ft),SEGMENT,CLASSCODE,COUNT,METERS sampled,SIZE,cntrl_a,notes,DATA ENTTRY PROBLEMS
201,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,3,2,,,17,20-30m,PTECAL,30,5.7,,,,
202,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,3,2,,,17,20-30m,SACGRO,2,10,,,,
203,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,3,2,,,17,20-30m,DESSPP,22,10,,,,
204,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,0-10m,MACPYR,30,10,,,,
205,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,0-10m,PTECAL,30,4.3,,,,
206,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,0-10m,PLEGAR,3,10,,,,
207,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,0-10m,SACGRO,1,10,,,,
208,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,0-10m,DESSPP,3,10,,,,
209,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,10-20m,MACPYR,32,10,,,,
210,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,10-20m,PTECAL,30,6,,,,
211,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,10-20m,SACGRO,1,10,,,,
212,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,10-20m,DESSPP,2,10,,,,
213,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,10-20m,SACLAT,1,10,,,,
214,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,20-30m,PTECAL,30,7.6,,,,
215,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,20-30m,PLEGAR,1,10,,,,
216,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,4,2,,,16,20-30m,DESSPP,2,10,,,,
217,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,MACPYR,9,10,,,,
218,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,PTECAL,32,10,,,,
219,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,ALAMAR,1,10,,,,
220,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,DESSPP,6,10,,,,
221,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,MACPYR,2,10,,,,
222,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,NERLUE,1,10,,,,
223,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,PTECAL,26,10,,,,
224,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,PLEGAR,2,10,,,,
225,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,SACGRO,2,10,,,,
226,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,DESSPP,2,10,,,,
227,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,MACPYR,30,8.3,,,,
228,2016,8,12,Neah Bay,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,PTECAL,30,9.2,,,,
229,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,0-10m,NERLUE,30,5.4,,,,
230,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,0-10m,PTECAL,2,10,,,,
231,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,0-10m,LAMSET,1,10,,,,
232,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,0-10m,PLEGAR,1,10,,,,
233,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,0-10m,SACGRO,1,10,,,,
234,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,10-20m,NERLUE,30,4.1,,,,
235,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,10-20m,PTECAL,3,10,,,,
236,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,10-20m,LAMSET,2,10,,,,
237,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,10-20m,PLEGAR,6,10,,,,
238,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,10-20m,COSCOS,1,10,,,,
239,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,10-20m,SACGRO,6,10,,,,
240,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,20-30m,NERLUE,30,1.9,,,,
241,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,20-30m,PTECAL,5,10,,,,
242,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,20-30m,LAMSET,8,10,,,,
243,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,20-30m,PLEGAR,6,10,,,,
244,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,20-30m,COSCOS,2,10,,,,
245,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,20-30m,SACGRO,23,10,,,,
246,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,1,2,,,31,20-30m,DESSPP,4,10,,,,
247,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,0-10m,NERLUE,30,5.4,,,,
248,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,0-10m,PTECAL,10,10,,,,
249,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,0-10m,COSCOS,4,10,,,,
250,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,0-10m,SACGRO,11,10,,,,
251,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,0-10m,DESSPP,11,10,,,,
252,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,10-20m,NERLUE,30,2.5,,,,
253,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,10-20m,PTECAL,11,10,,,,
254,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,10-20m,PLEGAR,2,10,,,,
255,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,10-20m,SACGRO,16,10,,,,
256,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,10-20m,DESSPP,14,10,,,,
257,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,10,2,2,,,34,20-30m,NOT_DONE,,0,,,,
258,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,0-10m,NERLUE,14,10,,,,
259,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,0-10m,PTECAL,3,10,,,,
260,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,0-10m,PLEGAR,6,10,,,,
261,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,0-10m,COSCOS,4,10,,,,
262,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,0-10m,CYMTRI,2,10,,,,
263,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,0-10m,SACGRO,30,3.4,,,,
264,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,0-10m,DESSPP,19,10,,,,
265,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,BONGO,2,10,,,,
266,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,NERLUE,30,5.3,,,,
267,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,PTECAL,16,10,,,,
268,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,LAMSET,1,10,,,,
269,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,PLEGAR,8,10,,,,
270,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,COSCOS,7,10,,,,
271,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,ALAMAR,1,10,,,,
272,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,CYMTRI,1,10,,,,
273,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,SACGRO,28,10,,,,
274,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,10-20m,DESSPP,19,10,,,,
275,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,20-30m,NERLUE,30,1.5,,,,
276,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,20-30m,PTECAL,14,10,,,,
277,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,20-30m,LAMSET,1,10,,,,
278,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,20-30m,PLEGAR,10,10,,,,
279,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,20-30m,COSCOS,12,10,,,,
280,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,4,2,,,15,20-30m,DESSPP,11,10,,,,
281,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,NERLUE,30,3.8,,,,
282,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,PTECAL,9,10,,,,
283,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,PLEGAR,10,10,,,,
284,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,COSCOS,11,10,,,,
285,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,SACGRO,30,4.8,,,,
286,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,0-10m,DESSPP,17,10,,,,
287,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,NERLUE,30,2.4,,,,
288,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,PTECAL,10,10,,,,
289,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,PLEGAR,4,10,,,,
290,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,COSCOS,14,10,,,,
291,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,ALAMAR,2,10,,,,
292,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,SACGRO,8,10,,,,
293,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,DESSPP,6,10,,,,
294,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,10-20m,BONGO,2,10,,,,
295,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,NERLUE,30,6.5,,,,
296,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,PTECAL,8,10,,,,
297,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,PLEGAR,3,10,,,,
298,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,COSCOS,17,10,,,,
299,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,ALAMAR,2,10,,,,
300,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,SACGRO,24,10,,,,
301,2016,8,11,Tatoosh Island,Chris Harvey,Greg Williams,1,5,5,2,,,15,20-30m,DESSPP,2,10,,,,
302,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,0-10m,NERLUE,17,10,,,,
303,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,0-10m,PTECAL,4,10,,,,
304,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,10-20m,NERLUE,1,10,,,,
305,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,10-20m,PTECAL,3,10,,,,
306,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,10-20m,LAMSET,3,10,,,,
307,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,20-30m,NERLUE,4,10,,,,
308,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,20-30m,PTECAL,10,10,,,,
309,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,20-30m,LAMSET,5,10,,,,
310,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,1,2,,,15,20-30m,COSCOS,3,10,,,,
311,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,0-10m,NERLUE,47,6.2,,,,
312,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,0-10m,PTECAL,28,10,,,,
313,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,0-10m,LAMSET,22,10,,,,
314,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,0-10m,COSCOS,6,10,,,,
315,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,10-20m,NERLUE,18,10,,,,
316,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,10-20m,PTECAL,2,10,,,,
317,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,10-20m,LAMSET,15,10,,,,
318,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,10-20m,COSCOS,2,10,,,,
319,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,10-20m,CYMTRI,1,10,,,,
320,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,20-30m,NERLUE,16,10,,,,
321,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,20-30m,PTECAL,20,10,,,,
322,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,20-30m,COSCOS,3,10,,,,
323,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,2,2,,,15,20-30m,CYMTRI,2,10,,,,
324,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,0-10m,NERLUE,36,3.5,,,,
325,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,0-10m,PTECAL,23,10,,,,
326,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,0-10m,LAMSET,4,10,,,,
327,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,0-10m,COSCOS,5,10,,,,
328,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,0-10m,CYMTRI,7,10,,,,
329,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,10-20m,NERLUE,32,4.6,,,,
330,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,10-20m,PTECAL,2,10,,,,
331,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,10-20m,COSCOS,9,10,,,,
332,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,10-20m,CYMTRI,7,10,,,,
333,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,10-20m,SACLAT,1,10,,,,
334,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,20-30m,NERLUE,30,6.4,,,,
335,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,20-30m,PTECAL,19,10,,,,
336,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,20-30m,LAMSET,1,10,,,,
337,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,20-30m,COSCOS,4,10,,,,
338,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,20-30m,CYMTRI,6,10,,,,
339,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,20-30m,SACGRO,1,10,,,,
340,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,5,3,2,,,15,20-30m,SACLAT,1,10,,,,
341,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,0-10m,NERLUE,27,10,,,,
342,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,0-10m,PTECAL,4,10,,,,
343,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,0-10m,COSCOS,1,10,,,,
344,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,10-20m,NERLUE,33,3.1,,,,
345,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,10-20m,PTECAL,3,10,,,,
346,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,10-20m,COSCOS,2,10,,,,
347,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,20-30m,NERLUE,61,10,,,,
348,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,20-30m,COSCOS,2,10,,,,
349,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,20-30m,SACGRO,7,10,,,,
350,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,20-30m,SACLAT,5,10,,,,
351,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,3,2,,,34,20-30m,AGAFIM,2,10,,,,
352,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,2,2,,,33,0-10m,NERLUE,23,10,,,,
353,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,2,2,,,33,0-10m,PTECAL,22,10,,,,
354,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,2,2,,,33,0-10m,COSCOS,2,10,,,,
355,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,2,2,,,33,0-10m,SACGRO,4,10,,,,
356,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,2,2,,,33,0-10m,SACLAT,1,10,,,,
357,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,2,2,,,33,10-20m,NOT_DONE,,0,,,,
358,2016,8,11,Tatoosh Island,Steve Lonhart,Kinsey Frick,1,10,2,2,,,33,20-30m,NOT_DONE,,0,,,,
359,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,0-10m,PTECAL,5,10,,,,
360,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,0-10m,LAMSET,3,10,,,,
361,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,10-20m,PTECAL,3,10,,,,
362,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,10-20m,LAMSET,4,10,,,,
363,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,10-20m,PLEGAR,2,10,,,,
364,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,20-30m,NERLUE,110,10,,,,
365,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,20-30m,PTECAL,2,10,,,,
366,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,20-30m,LAMSET,2,10,,,,
367,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,1,2,,,29,20-30m,PLEGAR,1,10,,,,
368,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,2,2,,,29,0-10m,NERLUE,30,2.4,,,,
369,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,2,2,,,29,0-10m,PTECAL,27,10,,,,
370,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,2,2,,,29,0-10m,LAMSET,2,10,,,,
371,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,2,2,,,29,10-20m,NERLUE,30,1.7,,,,
372,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,2,2,,,29,10-20m,PTECAL,30,9.1,,,,
373,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,2,2,,,29,10-20m,LAMSET,2,10,,,,
374,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,2,2,,,29,10-20m,PLEGAR,1,10,,,,
375,2016,8,10,Cape Alava,Chris Harvey,Greg Williams,1,10,2,2,,,29,20-30m,NOT_DONE,,0,,,,
376,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,3,2,,,28,0-10m,NERLUE,2,10,,,,
377,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,3,2,,,28,0-10m,PTECAL,11,10,,,,
378,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,3,2,,,28,10-20m,NERLUE,1,10,,,,
379,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,3,2,,,28,10-20m,PTECAL,9,10,,,,
380,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,3,2,,,28,20-30m,NERLUE,1,10,,,,
381,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,3,2,,,28,20-30m,PTECAL,12,10,,,,
382,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,3,2,,,28,20-30m,LAMSET,4,10,,,,
383,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,3,2,,,28,20-30m,PLEGAR,1,10,,,,
384,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,4,2,,,23,0-10m,PTECAL,10,10,,,,
385,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,4,2,,,23,10-20m,PTECAL,17,10,,,,
386,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,4,2,,,23,10-20m,LAMSET,2,10,,,,
387,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,4,2,,,23,20-30m,NERLUE,28,10,,,,
388,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,4,2,,,23,20-30m,PTECAL,18,10,,,,
389,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,4,2,,,23,20-30m,PLEGAR,6,10,,,,
390,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,5,2,,,26,0-10m,NERLUE,1,10,,,,
391,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,5,2,,,26,0-10m,PTECAL,7,10,,,,
392,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,5,2,,,26,0-10m,PLEGAR,3,10,,,,
393,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,5,2,,,26,10-20m,PTECAL,4,10,,,,
394,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,5,2,,,26,10-20m,LAMSET,3,10,,,,
395,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,5,2,,,26,10-20m,PLEGAR,1,10,,,,
396,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,5,2,,,26,20-30m,NERLUE,7,10,,,,
397,2016,8,10,Cape Alava,Kelly Andrews,Steve Lonhart,1,10,5,2,,,26,20-30m,PTECAL,3,10,,,,
398,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,0-10m,NERLUE,5,10,,,,
399,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,0-10m,PTECAL,5,10,,,,
400,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,10-20m,NERLUE,16,10,,,,
401,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,10-20m,PTECAL,21,10,,,,
402,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,10-20m,LAMSET,1,10,,,,
403,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,10-20m,PLEGAR,2,10,,,,
404,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,10-20m,DESSPP,3,10,,,,
405,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,20-30m,NERLUE,2,10,,,,
406,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,20-30m,PTECAL,19,10,,,,
407,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,20-30m,LAMSET,2,10,,,,
408,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,1,2,,,21,20-30m,PLEGAR,2,10,,,,
409,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,2,2,,,17,0-10m,NERLUE,21,10,,,,
410,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,2,2,,,17,0-10m,PTECAL,11,10,,,,
411,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,2,2,,,17,0-10m,LAMSET,1,10,,,,
412,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,2,2,,,17,0-10m,PLEGAR,5,10,,,,
413,2016,8,10,Cape Alava,Jameal Samhouri,Kinsey Frick,1,5,2,2,,,17,10-20m,NERLUE,5,10,,,,
