"year","date","site","degreesC"
"1996",1996-11-30,"Tatoosh Island-Neah Bay",9.83
"1996",1996-11-30,"Cape Alava",10.07
"1996",1996-11-30,"Cape Johnson",10.06
"1996",1996-11-30,"Destruction Island",9.91
"1996",1996-12-01,"Tatoosh Island-Neah Bay",9.89
"1996",1996-12-01,"Cape Alava",9.99
"1996",1996-12-01,"Cape Johnson",10.03
"1996",1996-12-01,"Destruction Island",9.98
"1996",1996-12-02,"Tatoosh Island-Neah Bay",9.72
"1996",1996-12-02,"Cape Alava",9.78
"1996",1996-12-02,"Cape Johnson",9.79
"1996",1996-12-02,"Destruction Island",9.74
"1996",1996-12-03,"Tatoosh Island-Neah Bay",9.59
"1996",1996-12-03,"Cape Alava",9.67
"1996",1996-12-03,"Cape Johnson",9.69
"1996",1996-12-03,"Destruction Island",9.63
"1996",1996-12-04,"Tatoosh Island-Neah Bay",9.56
"1996",1996-12-04,"Cape Alava",9.73
"1996",1996-12-04,"Cape Johnson",9.78
"1996",1996-12-04,"Destruction Island",9.72
"1996",1996-12-05,"Tatoosh Island-Neah Bay",9.56
"1996",1996-12-05,"Cape Alava",9.77
"1996",1996-12-05,"Cape Johnson",9.83
"1996",1996-12-05,"Destruction Island",9.76
"1996",1996-12-06,"Tatoosh Island-Neah Bay",9.63
"1996",1996-12-06,"Cape Alava",9.82
"1996",1996-12-06,"Cape Johnson",9.83
"1996",1996-12-06,"Destruction Island",9.74
"1996",1996-12-07,"Tatoosh Island-Neah Bay",9.7
"1996",1996-12-07,"Cape Alava",9.82
"1996",1996-12-07,"Cape Johnson",9.84
"1996",1996-12-07,"Destruction Island",9.74
"1996",1996-12-08,"Tatoosh Island-Neah Bay",9.56
"1996",1996-12-08,"Cape Alava",9.75
"1996",1996-12-08,"Cape Johnson",9.82
"1996",1996-12-08,"Destruction Island",9.72
"1996",1996-12-09,"Tatoosh Island-Neah Bay",9.4
"1996",1996-12-09,"Cape Alava",9.69
"1996",1996-12-09,"Cape Johnson",9.85
"1996",1996-12-09,"Destruction Island",9.76
"1996",1996-12-10,"Tatoosh Island-Neah Bay",9.29
"1996",1996-12-10,"Cape Alava",9.65
"1996",1996-12-10,"Cape Johnson",9.81
"1996",1996-12-10,"Destruction Island",9.81
"1996",1996-12-11,"Tatoosh Island-Neah Bay",9.08
"1996",1996-12-11,"Cape Alava",9.4
"1996",1996-12-11,"Cape Johnson",9.63
"1996",1996-12-11,"Destruction Island",9.82
"1996",1996-12-12,"Tatoosh Island-Neah Bay",9.49
"1996",1996-12-12,"Cape Alava",9.65
"1996",1996-12-12,"Cape Johnson",9.9
"1996",1996-12-12,"Destruction Island",10.04
"1996",1996-12-13,"Tatoosh Island-Neah Bay",9.79
"1996",1996-12-13,"Cape Alava",9.91
"1996",1996-12-13,"Cape Johnson",10
"1996",1996-12-13,"Destruction Island",10.1
"1996",1996-12-14,"Tatoosh Island-Neah Bay",9.79
"1996",1996-12-14,"Cape Alava",9.89
"1996",1996-12-14,"Cape Johnson",9.86
"1996",1996-12-14,"Destruction Island",9.89
"1996",1996-12-15,"Tatoosh Island-Neah Bay",8.99
"1996",1996-12-15,"Cape Alava",9.1
"1996",1996-12-15,"Cape Johnson",8.99
"1996",1996-12-15,"Destruction Island",8.96
"1996",1996-12-16,"Tatoosh Island-Neah Bay",8.86
"1996",1996-12-16,"Cape Alava",8.97
"1996",1996-12-16,"Cape Johnson",8.7
"1996",1996-12-16,"Destruction Island",8.56
"1996",1996-12-17,"Tatoosh Island-Neah Bay",8.83
"1996",1996-12-17,"Cape Alava",8.97
"1996",1996-12-17,"Cape Johnson",8.78
"1996",1996-12-17,"Destruction Island",8.7
"1996",1996-12-18,"Tatoosh Island-Neah Bay",9.16
"1996",1996-12-18,"Cape Alava",9.54
"1996",1996-12-18,"Cape Johnson",9.32
"1996",1996-12-18,"Destruction Island",9.16
"1996",1996-12-19,"Tatoosh Island-Neah Bay",8.99
"1996",1996-12-19,"Cape Alava",9.27
"1996",1996-12-19,"Cape Johnson",9.08
"1996",1996-12-19,"Destruction Island",8.95
"1996",1996-12-20,"Tatoosh Island-Neah Bay",8.77
"1996",1996-12-20,"Cape Alava",8.94
"1996",1996-12-20,"Cape Johnson",8.77
"1996",1996-12-20,"Destruction Island",8.67
"1996",1996-12-21,"Tatoosh Island-Neah Bay",8.51
"1996",1996-12-21,"Cape Alava",8.7
"1996",1996-12-21,"Cape Johnson",8.6
"1996",1996-12-21,"Destruction Island",8.59
"1996",1996-12-22,"Tatoosh Island-Neah Bay",8.31
"1996",1996-12-22,"Cape Alava",8.69
"1996",1996-12-22,"Cape Johnson",8.66
"1996",1996-12-22,"Destruction Island",8.68
"1996",1996-12-23,"Tatoosh Island-Neah Bay",8.2
"1996",1996-12-23,"Cape Alava",8.65
"1996",1996-12-23,"Cape Johnson",8.73
"1996",1996-12-23,"Destruction Island",8.79
"1996",1996-12-24,"Tatoosh Island-Neah Bay",8.21
"1996",1996-12-24,"Cape Alava",8.58
"1996",1996-12-24,"Cape Johnson",8.6
"1996",1996-12-24,"Destruction Island",8.58
"1996",1996-12-25,"Tatoosh Island-Neah Bay",8.32
"1996",1996-12-25,"Cape Alava",8.69
"1996",1996-12-25,"Cape Johnson",8.57
"1996",1996-12-25,"Destruction Island",8.4
"1996",1996-12-26,"Tatoosh Island-Neah Bay",8.25
"1996",1996-12-26,"Cape Alava",8.54
"1996",1996-12-26,"Cape Johnson",8.38
"1996",1996-12-26,"Destruction Island",8.2
"1996",1996-12-27,"Tatoosh Island-Neah Bay",7.7
"1996",1996-12-27,"Cape Alava",8.19
"1996",1996-12-27,"Cape Johnson",8.15
"1996",1996-12-27,"Destruction Island",8.07
"1996",1996-12-28,"Tatoosh Island-Neah Bay",7.55
"1996",1996-12-28,"Cape Alava",8.01
"1996",1996-12-28,"Cape Johnson",8
"1996",1996-12-28,"Destruction Island",7.96
"1996",1996-12-29,"Tatoosh Island-Neah Bay",7.59
"1996",1996-12-29,"Cape Alava",8.04
"1996",1996-12-29,"Cape Johnson",8.09
"1996",1996-12-29,"Destruction Island",8.17
"1996",1996-12-30,"Tatoosh Island-Neah Bay",7.95
"1996",1996-12-30,"Cape Alava",8.48
"1996",1996-12-30,"Cape Johnson",8.69
"1996",1996-12-30,"Destruction Island",8.86
"1996",1996-12-31,"Tatoosh Island-Neah Bay",8.39
"1996",1996-12-31,"Cape Alava",8.87
"1996",1996-12-31,"Cape Johnson",9.05
"1996",1996-12-31,"Destruction Island",9.3
"1997",1997-01-01,"Tatoosh Island-Neah Bay",8.78
"1997",1997-01-01,"Cape Alava",9.17
"1997",1997-01-01,"Cape Johnson",9.28
"1997",1997-01-01,"Destruction Island",9.74
"1997",1997-01-02,"Tatoosh Island-Neah Bay",8.84
"1997",1997-01-02,"Cape Alava",9.19
"1997",1997-01-02,"Cape Johnson",9.41
"1997",1997-01-02,"Destruction Island",10.02
"1997",1997-01-03,"Tatoosh Island-Neah Bay",8.93
"1997",1997-01-03,"Cape Alava",9.2
"1997",1997-01-03,"Cape Johnson",9.26
"1997",1997-01-03,"Destruction Island",9.81
"1997",1997-01-04,"Tatoosh Island-Neah Bay",8.72
"1997",1997-01-04,"Cape Alava",9.18
"1997",1997-01-04,"Cape Johnson",9.17
"1997",1997-01-04,"Destruction Island",9.56
"1997",1997-01-05,"Tatoosh Island-Neah Bay",8.79
"1997",1997-01-05,"Cape Alava",9.28
"1997",1997-01-05,"Cape Johnson",9.34
"1997",1997-01-05,"Destruction Island",9.54
"1997",1997-01-06,"Tatoosh Island-Neah Bay",8.85
"1997",1997-01-06,"Cape Alava",9.36
"1997",1997-01-06,"Cape Johnson",9.45
"1997",1997-01-06,"Destruction Island",9.6
"1997",1997-01-07,"Tatoosh Island-Neah Bay",8.94
"1997",1997-01-07,"Cape Alava",9.42
"1997",1997-01-07,"Cape Johnson",9.38
"1997",1997-01-07,"Destruction Island",9.35
"1997",1997-01-08,"Tatoosh Island-Neah Bay",8.76
"1997",1997-01-08,"Cape Alava",9.2
"1997",1997-01-08,"Cape Johnson",9.09
"1997",1997-01-08,"Destruction Island",8.96
"1997",1997-01-09,"Tatoosh Island-Neah Bay",8.76
"1997",1997-01-09,"Cape Alava",8.97
"1997",1997-01-09,"Cape Johnson",9.01
"1997",1997-01-09,"Destruction Island",9.01
"1997",1997-01-10,"Tatoosh Island-Neah Bay",9.18
"1997",1997-01-10,"Cape Alava",9.28
"1997",1997-01-10,"Cape Johnson",9.39
"1997",1997-01-10,"Destruction Island",9.38
"1997",1997-01-11,"Tatoosh Island-Neah Bay",9.17
"1997",1997-01-11,"Cape Alava",9.48
"1997",1997-01-11,"Cape Johnson",9.49
"1997",1997-01-11,"Destruction Island",9.39
"1997",1997-01-12,"Tatoosh Island-Neah Bay",8.85
"1997",1997-01-12,"Cape Alava",9.21
"1997",1997-01-12,"Cape Johnson",9.2
"1997",1997-01-12,"Destruction Island",9.06
"1997",1997-01-13,"Tatoosh Island-Neah Bay",8.48
"1997",1997-01-13,"Cape Alava",8.84
"1997",1997-01-13,"Cape Johnson",8.88
"1997",1997-01-13,"Destruction Island",8.72
"1997",1997-01-14,"Tatoosh Island-Neah Bay",8.28
"1997",1997-01-14,"Cape Alava",8.57
"1997",1997-01-14,"Cape Johnson",8.56
"1997",1997-01-14,"Destruction Island",8.4
"1997",1997-01-15,"Tatoosh Island-Neah Bay",8.22
"1997",1997-01-15,"Cape Alava",8.51
"1997",1997-01-15,"Cape Johnson",8.47
"1997",1997-01-15,"Destruction Island",8.28
"1997",1997-01-16,"Tatoosh Island-Neah Bay",8.18
"1997",1997-01-16,"Cape Alava",8.51
"1997",1997-01-16,"Cape Johnson",8.55
"1997",1997-01-16,"Destruction Island",8.35
"1997",1997-01-17,"Tatoosh Island-Neah Bay",7.97
"1997",1997-01-17,"Cape Alava",8.35
"1997",1997-01-17,"Cape Johnson",8.39
"1997",1997-01-17,"Destruction Island",8.24
"1997",1997-01-18,"Tatoosh Island-Neah Bay",7.93
"1997",1997-01-18,"Cape Alava",8.34
"1997",1997-01-18,"Cape Johnson",8.4
"1997",1997-01-18,"Destruction Island",8.3
"1997",1997-01-19,"Tatoosh Island-Neah Bay",7.91
"1997",1997-01-19,"Cape Alava",8.27
"1997",1997-01-19,"Cape Johnson",8.46
"1997",1997-01-19,"Destruction Island",8.59
"1997",1997-01-20,"Tatoosh Island-Neah Bay",8.14
"1997",1997-01-20,"Cape Alava",8.46
"1997",1997-01-20,"Cape Johnson",8.67
"1997",1997-01-20,"Destruction Island",8.96
"1997",1997-01-21,"Tatoosh Island-Neah Bay",8.62
"1997",1997-01-21,"Cape Alava",8.97
"1997",1997-01-21,"Cape Johnson",9.02
"1997",1997-01-21,"Destruction Island",9.04
"1997",1997-01-22,"Tatoosh Island-Neah Bay",9
"1997",1997-01-22,"Cape Alava",9.23
"1997",1997-01-22,"Cape Johnson",9.18
"1997",1997-01-22,"Destruction Island",8.89
"1997",1997-01-23,"Tatoosh Island-Neah Bay",9.26
"1997",1997-01-23,"Cape Alava",9.45
"1997",1997-01-23,"Cape Johnson",9.41
"1997",1997-01-23,"Destruction Island",8.84
"1997",1997-01-24,"Tatoosh Island-Neah Bay",7.52
"1997",1997-01-24,"Cape Alava",8.02
"1997",1997-01-24,"Cape Johnson",8.09
"1997",1997-01-24,"Destruction Island",7.84
"1997",1997-01-25,"Tatoosh Island-Neah Bay",7.07
"1997",1997-01-25,"Cape Alava",7.51
"1997",1997-01-25,"Cape Johnson",7.5
"1997",1997-01-25,"Destruction Island",7.34
"1997",1997-01-26,"Tatoosh Island-Neah Bay",7.14
"1997",1997-01-26,"Cape Alava",7.55
"1997",1997-01-26,"Cape Johnson",7.53
"1997",1997-01-26,"Destruction Island",7.34
"1997",1997-01-27,"Tatoosh Island-Neah Bay",7.28
"1997",1997-01-27,"Cape Alava",7.78
"1997",1997-01-27,"Cape Johnson",7.79
"1997",1997-01-27,"Destruction Island",7.68
"1997",1997-01-28,"Tatoosh Island-Neah Bay",7.64
"1997",1997-01-28,"Cape Alava",8.22
"1997",1997-01-28,"Cape Johnson",8.18
"1997",1997-01-28,"Destruction Island",8.03
"1997",1997-01-29,"Tatoosh Island-Neah Bay",7.77
"1997",1997-01-29,"Cape Alava",8.22
"1997",1997-01-29,"Cape Johnson",8.07
"1997",1997-01-29,"Destruction Island",7.88
"1997",1997-01-30,"Tatoosh Island-Neah Bay",8.16
"1997",1997-01-30,"Cape Alava",8.34
"1997",1997-01-30,"Cape Johnson",8.4
"1997",1997-01-30,"Destruction Island",8.16
"1997",1997-01-31,"Tatoosh Island-Neah Bay",8.3
"1997",1997-01-31,"Cape Alava",8.41
"1997",1997-01-31,"Cape Johnson",8.62
"1997",1997-01-31,"Destruction Island",8.41
"1997",1997-02-01,"Tatoosh Island-Neah Bay",8.33
"1997",1997-02-01,"Cape Alava",8.51
"1997",1997-02-01,"Cape Johnson",8.63
"1997",1997-02-01,"Destruction Island",8.52
"1997",1997-02-02,"Tatoosh Island-Neah Bay",7.94
"1997",1997-02-02,"Cape Alava",8.19
"1997",1997-02-02,"Cape Johnson",8.18
"1997",1997-02-02,"Destruction Island",8.25
"1997",1997-02-03,"Tatoosh Island-Neah Bay",7.81
"1997",1997-02-03,"Cape Alava",8.2
"1997",1997-02-03,"Cape Johnson",8.37
"1997",1997-02-03,"Destruction Island",8.47
"1997",1997-02-04,"Tatoosh Island-Neah Bay",7.93
"1997",1997-02-04,"Cape Alava",8.35
"1997",1997-02-04,"Cape Johnson",8.71
"1997",1997-02-04,"Destruction Island",8.62
"1997",1997-02-05,"Tatoosh Island-Neah Bay",8.09
"1997",1997-02-05,"Cape Alava",8.71
"1997",1997-02-05,"Cape Johnson",8.81
"1997",1997-02-05,"Destruction Island",8.59
"1997",1997-02-06,"Tatoosh Island-Neah Bay",8.1
"1997",1997-02-06,"Cape Alava",8.76
"1997",1997-02-06,"Cape Johnson",8.77
"1997",1997-02-06,"Destruction Island",8.49
"1997",1997-02-07,"Tatoosh Island-Neah Bay",8.08
"1997",1997-02-07,"Cape Alava",8.65
"1997",1997-02-07,"Cape Johnson",8.57
"1997",1997-02-07,"Destruction Island",8.24
"1997",1997-02-08,"Tatoosh Island-Neah Bay",8.12
"1997",1997-02-08,"Cape Alava",8.71
"1997",1997-02-08,"Cape Johnson",8.59
"1997",1997-02-08,"Destruction Island",8.33
"1997",1997-02-09,"Tatoosh Island-Neah Bay",8.28
"1997",1997-02-09,"Cape Alava",8.94
"1997",1997-02-09,"Cape Johnson",8.71
"1997",1997-02-09,"Destruction Island",8.39
"1997",1997-02-10,"Tatoosh Island-Neah Bay",8.44
"1997",1997-02-10,"Cape Alava",9.07
"1997",1997-02-10,"Cape Johnson",8.76
"1997",1997-02-10,"Destruction Island",8.26
"1997",1997-02-11,"Tatoosh Island-Neah Bay",8.18
"1997",1997-02-11,"Cape Alava",8.77
"1997",1997-02-11,"Cape Johnson",8.59
"1997",1997-02-11,"Destruction Island",8.27
"1997",1997-02-12,"Tatoosh Island-Neah Bay",7.91
"1997",1997-02-12,"Cape Alava",8.43
"1997",1997-02-12,"Cape Johnson",8.43
"1997",1997-02-12,"Destruction Island",8.4
"1997",1997-02-13,"Tatoosh Island-Neah Bay",7.8
"1997",1997-02-13,"Cape Alava",8.27
"1997",1997-02-13,"Cape Johnson",8.3
"1997",1997-02-13,"Destruction Island",8.31
"1997",1997-02-14,"Tatoosh Island-Neah Bay",7.67
"1997",1997-02-14,"Cape Alava",8.04
"1997",1997-02-14,"Cape Johnson",8.08
"1997",1997-02-14,"Destruction Island",8.09
"1997",1997-02-15,"Tatoosh Island-Neah Bay",7.82
"1997",1997-02-15,"Cape Alava",8.16
"1997",1997-02-15,"Cape Johnson",8.14
"1997",1997-02-15,"Destruction Island",8.06
"1997",1997-02-16,"Tatoosh Island-Neah Bay",7.94
"1997",1997-02-16,"Cape Alava",8.29
"1997",1997-02-16,"Cape Johnson",8.27
"1997",1997-02-16,"Destruction Island",8.15
"1997",1997-02-17,"Tatoosh Island-Neah Bay",8
"1997",1997-02-17,"Cape Alava",8.59
"1997",1997-02-17,"Cape Johnson",8.49
"1997",1997-02-17,"Destruction Island",8.28
"1997",1997-02-18,"Tatoosh Island-Neah Bay",7.75
"1997",1997-02-18,"Cape Alava",8.29
"1997",1997-02-18,"Cape Johnson",8.27
"1997",1997-02-18,"Destruction Island",8.12
"1997",1997-02-19,"Tatoosh Island-Neah Bay",7.99
"1997",1997-02-19,"Cape Alava",8.3
"1997",1997-02-19,"Cape Johnson",8.34
"1997",1997-02-19,"Destruction Island",8.16
"1997",1997-02-20,"Tatoosh Island-Neah Bay",8.2
"1997",1997-02-20,"Cape Alava",8.27
"1997",1997-02-20,"Cape Johnson",8.38
"1997",1997-02-20,"Destruction Island",8.26
"1997",1997-02-21,"Tatoosh Island-Neah Bay",7.54
"1997",1997-02-21,"Cape Alava",7.77
"1997",1997-02-21,"Cape Johnson",7.98
"1997",1997-02-21,"Destruction Island",8.1
"1997",1997-02-22,"Tatoosh Island-Neah Bay",7.5
"1997",1997-02-22,"Cape Alava",7.73
"1997",1997-02-22,"Cape Johnson",7.69
"1997",1997-02-22,"Destruction Island",7.87
"1997",1997-02-23,"Tatoosh Island-Neah Bay",7.99
"1997",1997-02-23,"Cape Alava",8.27
"1997",1997-02-23,"Cape Johnson",8.22
"1997",1997-02-23,"Destruction Island",8.33
"1997",1997-02-24,"Tatoosh Island-Neah Bay",8.39
"1997",1997-02-24,"Cape Alava",8.69
"1997",1997-02-24,"Cape Johnson",8.62
"1997",1997-02-24,"Destruction Island",8.56
"1997",1997-02-25,"Tatoosh Island-Neah Bay",8.4
"1997",1997-02-25,"Cape Alava",8.72
"1997",1997-02-25,"Cape Johnson",8.66
"1997",1997-02-25,"Destruction Island",8.5
"1997",1997-02-26,"Tatoosh Island-Neah Bay",7.85
"1997",1997-02-26,"Cape Alava",8.18
"1997",1997-02-26,"Cape Johnson",8.27
"1997",1997-02-26,"Destruction Island",8.32
"1997",1997-02-27,"Tatoosh Island-Neah Bay",7.81
"1997",1997-02-27,"Cape Alava",8.16
"1997",1997-02-27,"Cape Johnson",8.36
"1997",1997-02-27,"Destruction Island",8.53
"1997",1997-02-28,"Tatoosh Island-Neah Bay",7.63
"1997",1997-02-28,"Cape Alava",7.86
"1997",1997-02-28,"Cape Johnson",8.18
"1997",1997-02-28,"Destruction Island",8.39
"1997",1997-03-01,"Tatoosh Island-Neah Bay",7.13
"1997",1997-03-01,"Cape Alava",7.42
"1997",1997-03-01,"Cape Johnson",7.82
"1997",1997-03-01,"Destruction Island",8.22
"1997",1997-03-02,"Tatoosh Island-Neah Bay",8.07
"1997",1997-03-02,"Cape Alava",8.31
"1997",1997-03-02,"Cape Johnson",8.56
"1997",1997-03-02,"Destruction Island",8.71
"1997",1997-03-03,"Tatoosh Island-Neah Bay",8.13
"1997",1997-03-03,"Cape Alava",8.48
"1997",1997-03-03,"Cape Johnson",8.65
"1997",1997-03-03,"Destruction Island",8.73
"1997",1997-03-04,"Tatoosh Island-Neah Bay",8.15
"1997",1997-03-04,"Cape Alava",8.46
"1997",1997-03-04,"Cape Johnson",8.57
"1997",1997-03-04,"Destruction Island",8.58
"1997",1997-03-05,"Tatoosh Island-Neah Bay",7.94
"1997",1997-03-05,"Cape Alava",8.22
"1997",1997-03-05,"Cape Johnson",8.32
"1997",1997-03-05,"Destruction Island",8.35
"1997",1997-03-06,"Tatoosh Island-Neah Bay",8.3
"1997",1997-03-06,"Cape Alava",8.49
"1997",1997-03-06,"Cape Johnson",8.59
"1997",1997-03-06,"Destruction Island",8.56
"1997",1997-03-07,"Tatoosh Island-Neah Bay",8.32
"1997",1997-03-07,"Cape Alava",8.5
"1997",1997-03-07,"Cape Johnson",8.53
"1997",1997-03-07,"Destruction Island",8.36
"1997",1997-03-08,"Tatoosh Island-Neah Bay",8.24
"1997",1997-03-08,"Cape Alava",8.51
"1997",1997-03-08,"Cape Johnson",8.43
"1997",1997-03-08,"Destruction Island",8.25
"1997",1997-03-09,"Tatoosh Island-Neah Bay",8.26
"1997",1997-03-09,"Cape Alava",8.53
"1997",1997-03-09,"Cape Johnson",8.51
"1997",1997-03-09,"Destruction Island",8.33
"1997",1997-03-10,"Tatoosh Island-Neah Bay",8.36
"1997",1997-03-10,"Cape Alava",8.55
"1997",1997-03-10,"Cape Johnson",8.54
"1997",1997-03-10,"Destruction Island",8.39
"1997",1997-03-11,"Tatoosh Island-Neah Bay",8.26
"1997",1997-03-11,"Cape Alava",8.45
"1997",1997-03-11,"Cape Johnson",8.42
"1997",1997-03-11,"Destruction Island",8.27
"1997",1997-03-12,"Tatoosh Island-Neah Bay",8.17
"1997",1997-03-12,"Cape Alava",8.28
"1997",1997-03-12,"Cape Johnson",8.38
"1997",1997-03-12,"Destruction Island",8.3
"1997",1997-03-13,"Tatoosh Island-Neah Bay",8.23
"1997",1997-03-13,"Cape Alava",8.35
"1997",1997-03-13,"Cape Johnson",8.44
"1997",1997-03-13,"Destruction Island",8.4
"1997",1997-03-14,"Tatoosh Island-Neah Bay",8.3
"1997",1997-03-14,"Cape Alava",8.36
"1997",1997-03-14,"Cape Johnson",8.41
"1997",1997-03-14,"Destruction Island",8.38
"1997",1997-03-15,"Tatoosh Island-Neah Bay",8.31
"1997",1997-03-15,"Cape Alava",8.29
"1997",1997-03-15,"Cape Johnson",8.29
"1997",1997-03-15,"Destruction Island",8.3
"1997",1997-03-16,"Tatoosh Island-Neah Bay",8.3
"1997",1997-03-16,"Cape Alava",8.51
"1997",1997-03-16,"Cape Johnson",8.36
"1997",1997-03-16,"Destruction Island",8.33
"1997",1997-03-17,"Tatoosh Island-Neah Bay",8.46
"1997",1997-03-17,"Cape Alava",8.64
"1997",1997-03-17,"Cape Johnson",8.47
"1997",1997-03-17,"Destruction Island",8.49
"1997",1997-03-18,"Tatoosh Island-Neah Bay",8.69
"1997",1997-03-18,"Cape Alava",8.84
"1997",1997-03-18,"Cape Johnson",8.75
"1997",1997-03-18,"Destruction Island",8.76
"1997",1997-03-19,"Tatoosh Island-Neah Bay",8.64
"1997",1997-03-19,"Cape Alava",8.86
"1997",1997-03-19,"Cape Johnson",8.82
"1997",1997-03-19,"Destruction Island",8.89
"1997",1997-03-20,"Tatoosh Island-Neah Bay",8.43
"1997",1997-03-20,"Cape Alava",8.72
"1997",1997-03-20,"Cape Johnson",8.72
"1997",1997-03-20,"Destruction Island",8.84
"1997",1997-03-21,"Tatoosh Island-Neah Bay",8.47
"1997",1997-03-21,"Cape Alava",8.69
"1997",1997-03-21,"Cape Johnson",8.71
"1997",1997-03-21,"Destruction Island",8.83
"1997",1997-03-22,"Tatoosh Island-Neah Bay",8.55
"1997",1997-03-22,"Cape Alava",8.57
"1997",1997-03-22,"Cape Johnson",8.66
"1997",1997-03-22,"Destruction Island",8.85
"1997",1997-03-23,"Tatoosh Island-Neah Bay",8.52
"1997",1997-03-23,"Cape Alava",8.62
"1997",1997-03-23,"Cape Johnson",8.68
"1997",1997-03-23,"Destruction Island",8.9
"1997",1997-03-24,"Tatoosh Island-Neah Bay",8.59
"1997",1997-03-24,"Cape Alava",8.72
"1997",1997-03-24,"Cape Johnson",8.82
"1997",1997-03-24,"Destruction Island",9.23
"1997",1997-03-25,"Tatoosh Island-Neah Bay",8.8
"1997",1997-03-25,"Cape Alava",9.03
"1997",1997-03-25,"Cape Johnson",9.01
"1997",1997-03-25,"Destruction Island",9.47
"1997",1997-03-26,"Tatoosh Island-Neah Bay",8.67
"1997",1997-03-26,"Cape Alava",8.92
"1997",1997-03-26,"Cape Johnson",8.9
"1997",1997-03-26,"Destruction Island",9.33
"1997",1997-03-27,"Tatoosh Island-Neah Bay",8.56
"1997",1997-03-27,"Cape Alava",8.8
"1997",1997-03-27,"Cape Johnson",8.77
"1997",1997-03-27,"Destruction Island",9.13
"1997",1997-03-28,"Tatoosh Island-Neah Bay",8.51
"1997",1997-03-28,"Cape Alava",8.79
"1997",1997-03-28,"Cape Johnson",8.78
"1997",1997-03-28,"Destruction Island",9.07
"1997",1997-03-29,"Tatoosh Island-Neah Bay",8.58
"1997",1997-03-29,"Cape Alava",8.83
"1997",1997-03-29,"Cape Johnson",8.79
"1997",1997-03-29,"Destruction Island",9.09
"1997",1997-03-30,"Tatoosh Island-Neah Bay",8.31
"1997",1997-03-30,"Cape Alava",8.56
"1997",1997-03-30,"Cape Johnson",8.62
"1997",1997-03-30,"Destruction Island",8.93
"1997",1997-03-31,"Tatoosh Island-Neah Bay",8.61
"1997",1997-03-31,"Cape Alava",8.81
"1997",1997-03-31,"Cape Johnson",8.95
"1997",1997-03-31,"Destruction Island",9.24
"1997",1997-04-01,"Tatoosh Island-Neah Bay",9.16
"1997",1997-04-01,"Cape Alava",9.18
"1997",1997-04-01,"Cape Johnson",9.22
"1997",1997-04-01,"Destruction Island",9.32
"1997",1997-04-02,"Tatoosh Island-Neah Bay",8.26
"1997",1997-04-02,"Cape Alava",8.38
"1997",1997-04-02,"Cape Johnson",8.43
"1997",1997-04-02,"Destruction Island",8.37
"1997",1997-04-03,"Tatoosh Island-Neah Bay",8.64
"1997",1997-04-03,"Cape Alava",8.9
"1997",1997-04-03,"Cape Johnson",9.1
"1997",1997-04-03,"Destruction Island",9.13
"1997",1997-04-04,"Tatoosh Island-Neah Bay",8.67
"1997",1997-04-04,"Cape Alava",9.02
"1997",1997-04-04,"Cape Johnson",9.24
"1997",1997-04-04,"Destruction Island",9.39
"1997",1997-04-05,"Tatoosh Island-Neah Bay",8.69
"1997",1997-04-05,"Cape Alava",9.08
"1997",1997-04-05,"Cape Johnson",9.26
"1997",1997-04-05,"Destruction Island",9.47
"1997",1997-04-06,"Tatoosh Island-Neah Bay",8.6
"1997",1997-04-06,"Cape Alava",8.95
"1997",1997-04-06,"Cape Johnson",9.1
"1997",1997-04-06,"Destruction Island",9.36
"1997",1997-04-07,"Tatoosh Island-Neah Bay",8.55
"1997",1997-04-07,"Cape Alava",8.85
"1997",1997-04-07,"Cape Johnson",8.94
"1997",1997-04-07,"Destruction Island",9.25
"1997",1997-04-08,"Tatoosh Island-Neah Bay",8.79
"1997",1997-04-08,"Cape Alava",9.03
"1997",1997-04-08,"Cape Johnson",9.12
"1997",1997-04-08,"Destruction Island",9.39
"1997",1997-04-09,"Tatoosh Island-Neah Bay",8.77
"1997",1997-04-09,"Cape Alava",8.98
