,map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_
119,13.1,-9999,-9999,-9999,-9999,-9999,1.3,5,6.3000002,-9999,-9999,21,79,-9999,-9999,-9999,-9999,20.6000004,10.1000004,-9999,30.7000008,-9999,-9999,33,67,-9999,-9999,0.21,1990
120,13.2,-9999,-9999,-9999,-9999,-9999,9.6000004,0.6,10.1999998,-9999,-9999,94,6,-9999,-9999,-9999,-9999,4.5,28,-9999,32.5999985,-9999,-9999,86,14,-9999,-9999,0.31,1990
121,14.1,-9999,-9999,-9999,-9999,-9999,27.1000004,37.2999992,64.4000015,-9999,-9999,42,58,-9999,-9999,-9999,-9999,88.8000031,96.8000031,-9999,185.6999969,-9999,-9999,52,48,-9999,-9999,0.35,1990
122,15.1,-9999,-9999,-9999,-9999,-9999,8.6999998,0.8,9.5,-9999,-9999,92,8,-9999,-9999,-9999,-9999,4.0999999,31.6000004,-9999,35.5999985,-9999,-9999,89,11,-9999,-9999,0.27,1990
123,15.2,-9999,-9999,-9999,-9999,-9999,29,25.1000004,54.0999985,-9999,-9999,54,46,-9999,-9999,-9999,-9999,64,87.6999969,-9999,151.6999969,-9999,-9999,58,42,-9999,-9999,0.36,1990
124,15.3,-9999,-9999,-9999,-9999,-9999,6.0999999,5.1999998,11.1999998,-9999,-9999,54,46,-9999,-9999,-9999,-9999,17.1000004,19,-9999,36.0999985,-9999,-9999,53,47,-9999,-9999,0.31,1990
125,15.4,-9999,-9999,-9999,-9999,-9999,20.8999996,18.5,39.4000015,-9999,-9999,53,47,-9999,-9999,-9999,-9999,40.4000015,42.5999985,-9999,83,-9999,-9999,51,49,-9999,-9999,0.47,1990
126,16.1,-9999,-9999,-9999,-9999,-9999,0,0.7,0.7,-9999,-9999,0,100,-9999,-9999,-9999,-9999,4.0999999,0,-9999,4.0999999,-9999,-9999,0,100,-9999,-9999,0.16,1990
127,16.2,-9999,-9999,-9999,-9999,-9999,67.0999985,34.2999992,101.4000015,-9999,-9999,66,34,-9999,-9999,-9999,-9999,58.5999985,146.3000031,-9999,204.8999939,-9999,-9999,71,29,-9999,-9999,0.5,1990
128,16.3,-9999,-9999,-9999,-9999,-9999,3.4000001,0,3.4000001,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,20.8999996,-9999,20.8999996,-9999,-9999,100,0,-9999,-9999,0.16,1990
129,16.4,-9999,-9999,-9999,-9999,-9999,10,0.8,10.8000002,-9999,-9999,93,7,-9999,-9999,-9999,-9999,5.0999999,52.4000015,-9999,57.5,-9999,-9999,91,9,-9999,-9999,0.19,1990
130,17.1,-9999,-9999,-9999,-9999,-9999,3.4000001,7.9000001,11.3000002,-9999,-9999,30,70,-9999,-9999,-9999,-9999,21.3999996,24.7000008,-9999,46.0999985,-9999,-9999,54,46,-9999,-9999,0.25,1990
131,17.2,-9999,-9999,-9999,-9999,-9999,2.9000001,4.8000002,7.8000002,-9999,-9999,38,62,-9999,-9999,-9999,-9999,21.5,19.5,-9999,41.0999985,-9999,-9999,48,52,-9999,-9999,0.19,1990
132,17.3,-9999,-9999,-9999,-9999,-9999,2.8,0.1,2.9000001,-9999,-9999,97,3,-9999,-9999,-9999,-9999,1.3,35.9000015,-9999,37.2000008,-9999,-9999,96,4,-9999,-9999,0.08,1990
133,18.1,-9999,-9999,-9999,-9999,-9999,0.6,1.1,1.7,-9999,-9999,37,63,-9999,-9999,-9999,-9999,4.5,3.4000001,-9999,8,-9999,-9999,43,57,-9999,-9999,0.21,1990
134,18.2,-9999,-9999,-9999,-9999,-9999,0.1,4.4000001,4.4000001,-9999,-9999,1,99,-9999,-9999,-9999,-9999,16.7999992,0.8,-9999,17.5,-9999,-9999,4,96,-9999,-9999,0.25,1990
135,19.1,-9999,-9999,-9999,-9999,-9999,7.0999999,105.6999969,112.8000031,-9999,-9999,6,94,-9999,-9999,-9999,-9999,225.6000061,30.2000008,-9999,255.8000031,-9999,-9999,12,88,-9999,-9999,0.44,1990
136,19.2,-9999,-9999,-9999,-9999,-9999,0.1,23.3999996,23.5,-9999,-9999,0,100,-9999,-9999,-9999,-9999,74.9000015,1.1,-9999,76,-9999,-9999,1,99,-9999,-9999,0.31,1990
137,20.1,-9999,-9999,-9999,-9999,-9999,2.8,0,2.8,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,16.3999996,-9999,16.3999996,-9999,-9999,100,0,-9999,-9999,0.17,1990
138,20.2,-9999,-9999,-9999,-9999,-9999,0.2,0,0.2,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,2.2,-9999,2.2,-9999,-9999,100,0,-9999,-9999,0.08,1990
139,21.1,-9999,-9999,-9999,-9999,-9999,0.7,2.5999999,3.3,-9999,-9999,20,80,-9999,-9999,-9999,-9999,13.1999998,4.5999999,-9999,17.8999996,-9999,-9999,26,74,-9999,-9999,0.18,1990
140,21.2,-9999,-9999,-9999,-9999,-9999,0,2.7,2.7,-9999,-9999,0,100,-9999,-9999,-9999,-9999,14,0,-9999,14,-9999,-9999,0,100,-9999,-9999,0.19,1990
141,22.1,-9999,-9999,-9999,-9999,-9999,0.4,0,0.4,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,4.0999999,-9999,4.0999999,-9999,-9999,100,0,-9999,-9999,0.1,1990
142,22.2,-9999,-9999,-9999,-9999,-9999,1,3.4000001,4.4000001,-9999,-9999,23,77,-9999,-9999,-9999,-9999,16.1000004,12.8000002,-9999,28.8999996,-9999,-9999,44,56,-9999,-9999,0.15,1990
143,23.1,-9999,-9999,-9999,-9999,-9999,0.5,0,0.5,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,6.5999999,-9999,6.5999999,-9999,-9999,100,0,-9999,-9999,0.08,1990
144,23.2,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
145,24.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
146,24.2,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
147,25.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
148,25.2,-9999,-9999,-9999,-9999,-9999,0.3,3,3.3,-9999,-9999,9,91,-9999,-9999,-9999,-9999,24.5,2,-9999,26.6000004,-9999,-9999,8,92,-9999,-9999,0.13,1990
149,26.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
150,27.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
151,28.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
152,29.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
153,30.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
154,31.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
155,32.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
156,33.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
157,34.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
158,35.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
159,36.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
160,37.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
161,38.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
162,39.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
163,40.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
164,41.1,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,0,0,-9999,-9999,-9999,-9999,0,0,-9999,0,-9999,-9999,0,0,-9999,-9999,0,1990
165,1.1,24.1000004,0,0,0,0,24.1000004,0,24.1000004,0,0,100,0,80.5,0,0,0,0,80.5,0,80.5,0,0,100,0,0.3,0,0.3,1991
166,1.2,11.8999996,0,0,0,0,11.8999996,0,11.8999996,0,0,100,0,31.1000004,0,0,0,0,31.1000004,0,31.1000004,0,0,100,0,0.4,0,0.38,1991
167,2.1,0,0,0,0,0,0,0,0,0,0,100,0,2.0999999,0,0,0,0,2.0999999,0,2.0999999,0,0,100,0,0,0,0.02,1991
168,2.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,2.4000001,0,0,0,0,2.4000001,0,2.4000001,0,0,100,0,0,0,0.02,1991
169,2.3,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,3.3,0,0,0,0,3.3,0,3.3,0,0,100,0,0.2,0,0.19,1991
170,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
171,2.5,3.7,0,0,0,0,3.7,0,3.7,0,0,100,0,46.0999985,0,0,0,0,46.0999985,0,46.0999985,0,0,100,0,0.1,0,0.08,1991
172,3.1,0,0,0,0,0,0,0,0,0,0,100,0,3.5,0,0,0,0,3.5,0,3.5,0,0,100,0,0,0,0.01,1991
173,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
174,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
175,4.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,5.5,0,0,0,0,5.5,0,5.5,0,0,100,0,0,0,0.02,1991
176,4.3,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,8,0,0,0,0,8,0,8,0,0,100,0,0,0,0.04,1991
177,5.1,0.8,0,0,0,0,0.8,0,0.8,0,0,100,0,7.6999998,0,0,0,0,7.6999998,0,7.6999998,0,0,100,0,0.1,0,0.1,1991
178,5.2,2.5,0,0,0,0,2.5,0,2.5,0,0,100,0,31.3999996,0,0,0,0,31.3999996,0,31.3999996,0,0,100,0,0.1,0,0.08,1991
179,6.1,21.8999996,0,0,0,0,21.8999996,0,21.8999996,0,0,100,0,64,0,0,0,0,64,0,64,0,0,100,0,0.3,0,0.34,1991
180,6.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,2.9000001,0,0,0,0,2.9000001,0,2.9000001,0,0,100,0,0,0,0.03,1991
181,7.1,19,0,0,0,0,19,0,19,0,0,100,0,121.5,0,0,0,0,121.5,0,121.5,0,0,100,0,0.2,0,0.16,1991
182,7.2,2.5,0,0,0,0,2.5,0,2.5,0,0,100,0,24.7999992,0,0,0,0,24.7999992,0,24.7999992,0,0,100,0,0.1,0,0.1,1991
183,7.3,54,0,0,0,1.7,54,1.7,55.7000008,0,0,97,3,147.1999969,0,0,0,5.5999999,147.1999969,5.5999999,152.8000031,0,0,96,4,0.4,0.3,0.36,1991
184,8.1,24.6000004,0,0,0,0.5,24.6000004,0.5,25.1000004,0,0,98,2,69.5,0,0,0,1.6,69.5,1.6,71.0999985,0,0,98,2,0.4,0.3,0.35,1991
185,8.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,4.3000002,0,0,0,0,4.3000002,0,4.3000002,0,0,100,0,0,0,0,1991
186,8.3,3.5,0,0,0,0,3.5,0,3.5,0,0,100,0,13.3999996,0,0,0,0,13.3999996,0,13.3999996,0,0,100,0,0.3,0,0.26,1991
187,8.4,4.5,0,0,0,0,4.5,0,4.5,0,0,100,0,14.1000004,0,0,0,0,14.1000004,0,14.1000004,0,0,100,0,0.3,0,0.32,1991
188,9.1,12.5,0,0,0,13.1000004,12.5,13.1000004,25.6000004,0,0,49,51,49.4000015,0,0,0,56.0999985,49.4000015,56.0999985,105.5999985,0,0,47,53,0.3,0.2,0.24,1991
189,9.2,2.4000001,0,0,0,0,2.4000001,0,2.4000001,0,0,100,0,10.6000004,0,0,0,0,10.6000004,0,10.6000004,0,0,100,0,0.2,0,0.22,1991
190,9.3,24.1000004,3.9000001,15.6000004,19.5,7.8000002,28,23.5,51.4000015,20,80,54,46,119.4000015,10.8000002,43.0999985,53.9000015,28.2999992,130.1999969,71.5,201.6999969,20,80,65,35,0.2,0.3,0.25,1991
191,10.1,20.5,0.4,3.8,4.3000002,10.6000004,21,14.3999996,35.4000015,10,90,59,41,67,1.6,14.3999996,16,40.9000015,68.5999985,55.2999992,123.9000015,10,90,55,45,0.3,0.3,0.29,1991
192,10.2,0.6,1,9,10,0.9,1.6,9.8999996,11.5,10,90,14,86,6.5999999,3.8,33.7999992,37.5,4,10.3999996,37.7000008,48.0999985,10,90,22,78,0.1,0.2,0.24,1991
193,10.3,0,0,0,0,13.1000004,0,13.1000004,13.1000004,0,0,0,100,0,0,0,0,37,0,37,37,0,0,0,100,0,0.4,0.35,1991
194,10.4,1.3,0,0,0,6.1999998,1.3,6.1999998,7.5,0,0,17,83,7.3000002,0,0,0,18.2000008,7.3000002,18.2000008,25.5,0,0,29,71,0.2,0.3,0.29,1991
195,10.5,0.6,5.6999998,13.3999996,19.1000004,8.1000004,6.3000002,21.5,27.7999992,30,70,23,77,8.3000002,18.2999992,42.7999992,61.0999985,36.5,26.6000004,79.3000031,105.9000015,30,70,25,75,0.1,0.2,0.26,1991
196,10.6,0,1,3.9000001,4.9000001,3.5999999,1,7.5,8.5,20,80,11,89,0,4.4000001,17.6000004,22,16.6000004,4.4000001,34.2000008,38.5999985,20,80,11,89,0,0.2,0.22,1991
197,11.1,0.1,7.5999999,11.3999996,19,19.2999992,7.6999998,30.7000008,38.5,40,60,20,80,1.5,33.7999992,50.7999992,84.5999985,51.5,35.2999992,102.1999969,137.5,40,60,26,74,0.1,0.4,0.28,1991
198,11.2,14.6000004,3.8,8.8999996,12.6999998,16.7000008,18.3999996,25.5,44,30,70,42,58,34.7000008,11.6999998,27.3999996,39.2000008,37,46.5,64.4000015,110.9000015,30,70,42,58,0.4,0.5,0.4,1991
199,11.3,0,1.2,1.2,2.4000001,0,1.2,1.2,2.4000001,50,50,50,50,0,6.3000002,6.3000002,12.6000004,0,6.3000002,6.3200002,12.6000004,50,50,50,50,0,0,0.19,1991
200,12.1,19,6.3000002,1.6,7.8000002,6.8000002,25.2000008,8.3000002,33.5999985,80,20,75,25,59.7999992,29,7.3000002,36.2999992,17.7000008,88.8000031,25,113.8000031,80,20,78,22,0.3,0.4,0.29,1991
201,13.1,1,1.8,1.8,3.5,0.5,2.8,2.2,5,50,50,55,45,6.1999998,10.8000002,10.8000002,21.6000004,1.9,17,12.6000004,29.6000004,50,50,57,43,0.2,0.2,0.17,1991
202,13.2,11.8999996,1,0.1,1.1,0.6,12.8999996,0.7,13.6000004,90,10,95,5,35.0999985,4.4000001,0.5,4.9000001,2.9000001,39.5,3.4000001,42.9000015,90,10,92,8,0.3,0.2,0.32,1991
203,14.1,47.5,0,0,0,27.3999996,47.5,27.3999996,74.9000015,0,0,63,37,127.6999969,0,0,0,70.5999985,127.6999969,70.5999985,198.3000031,0,0,64,36,0.4,0.4,0.38,1991
204,15.1,5.4000001,4.1999998,0.5,4.5999999,0,9.5,0.5,10,90,10,95,5,16.2999992,20.1000004,2.2,22.2999992,0,36.4000015,2.2,38.5999985,90,10,94,6,0.3,0,0.26,1991
205,15.2,23.8999996,6.6999998,6.6999998,13.3000002,17,30.6000004,23.7000008,54.2999992,50,50,56,44,76.4000015,20,20,40,47.0999985,96.4000015,67.0999985,163.3999939,50,50,59,41,0.3,0.4,0.33,1991
206,15.3,7.6999998,0.8,1.2,2,3.3,8.5,4.4000001,12.8999996,40,60,66,34,26.2000008,2.5,3.7,6.1999998,11.6000004,28.6000004,15.3000002,43.9000015,40,60,65,35,0.3,0.3,0.29,1991
207,15.4,21.7000008,1,2.3,3.2,10.3999996,22.6000004,12.6000004,35.2999992,30,70,64,36,44.0999985,2.7,6.3000002,9,26.7999992,46.7999992,33.0999985,79.9000015,30,70,59,41,0.5,0.4,0.44,1991
208,16.1,0,0,0,0,0.2,0,0.2,0.2,0,0,0,100,0,0,0,0,2.5999999,0,2.5999999,2.5999999,0,0,0,100,0,0.1,0.08,1991
209,16.2,54.5,27.5,3.0999999,30.6000004,28.7000008,82,31.7999992,113.8000031,90,10,72,28,106.8000031,52,5.8000002,57.7999992,50.5999985,158.8000031,56.4000015,215.1999969,90,10,74,26,0.5,0.6,0.53,1991
210,16.3,3.8,0,0,0,0,3.8,0,3.8,0,0,100,0,17,0,0,0,0,17,0,17,0,0,100,0,0.2,0,0.22,1991
211,16.4,7.5999999,0,0,0,0.7,7.5999999,0.7,8.3000002,0,0,92,8,35.9000015,0,0,0,4.9000001,35.9000015,4.9000001,40.7999992,0,0,88,12,0.2,0.1,0.2,1991
212,17.1,1.2,0,0,0,6.1999998,1.2,6.1999998,7.4000001,0,0,17,83,9.1999998,0,0,0,16.7999992,9.1999998,16.7999992,26,0,0,35,65,0.1,0.4,0.28,1991
213,17.2,3.0999999,6.9000001,0.8,7.6999998,1.9,10,2.5999999,12.6000004,90,10,79,21,11,19.8999996,2.2,22.1000004,8.6000004,30.8999996,10.8000002,41.5999985,90,10,74,26,0.3,0.2,0.3,1991
214,17.3,3.7,0,0,0,0,3.7,0,3.7,0,0,100,0,28.6000004,0,0,0,0,28.6000004,0,28.6000004,0,0,100,0,0.1,0,0.13,1991
215,18.1,0,0,0,0,0.5,0,0.5,0.5,0,0,0,100,0,0,0,0,1.8,0,1.8,1.8,0,0,0,100,0,0.3,0.26,1991
216,18.2,0.7,0,0,0,4,0.7,4,4.8000002,0,0,15,85,3.8,0,0,0,13.8999996,3.8,13.8999996,17.7000008,0,0,21,79,0.2,0.3,0.27,1991
217,19.1,2.9000001,0,0,0,110,2.9000001,110,112.9000015,0,0,3,97,16.7000008,0,0,0,211.8999939,16.7000008,211.8999939,228.6000061,0,0,7,93,0.2,0.5,0.49,1991
218,19.2,0.4,2.9000001,0.3,3.2,23.5,3.2,23.7999992,27,90,10,12,88,3.5,8.5,1,9.5,46.2999992,12,47.2999992,59.2999992,90,10,20,80,0,0.5,0.46,1991
219,20.1,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,2.3,0,0,0,0,2.3,0,2.3,0,0,100,0,0.1,0,0.08,1991
220,20.2,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,3.5999999,0,0,0,0,3.5999999,0,3.5999999,0,0,100,0,0.1,0,0.08,1991
221,21.1,0.3,0,0,0,1.7,0.3,1.7,2,0,0,14,86,2.2,0,0,0,8,2.2,8,10.3000002,0,0,22,78,0.1,0.2,0.19,1991
222,21.2,0,0,0,0,1.7,0,1.7,1.7,0,0,0,100,0,0,0,0,9.1999998,0,9.1999998,9.1999998,0,0,0,100,0,0.2,0.18,1991
223,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
224,22.2,0,0,0,0,2.8,0,2.8,2.8,0,0,0,100,0,0,0,0,12.3999996,0,12.3999996,12.3999996,0,0,0,100,0,0.2,0.23,1991
225,23.1,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,3.2,0,0,0,0,3.2,0,3.2,0,0,100,0,0.1,0,0.08,1991
226,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
227,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
228,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
229,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
230,25.2,0.1,0,0,0,5,0.1,5,5.0999999,0,0,2,98,1.9,0,0,0,28.8999996,1.9,28.8999996,30.7000008,0,0,6,94,0,0.2,0.17,1991
231,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
232,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
233,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
234,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
235,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
236,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
237,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
238,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
239,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
240,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
241,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
242,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
243,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
244,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
245,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
246,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
247,1.1,20,0,0,0,0,20,0,20,0,0,100,0,86,0,0,0,0,86,0,86,0,0,100,0,0.2,0,0.23,1992
248,1.2,14.1000004,0,0,0,0,14.1000004,0,14.1000004,0,0,100,0,32.5,0,0,0,0,32.5,0,32.5,0,0,100,0,0.4,0,0.43,1992
249,2.1,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,2.5999999,0,0,0,0,2.5999999,0,2.5999999,0,0,100,0,0.1,0,0.1,1992
250,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
251,2.3,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,3.0999999,0,0,0,0,3.0999999,0,3.0999999,0,0,100,0,0.1,0,0.12,1992
252,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
253,2.5,8.3999996,0,0,0,0,8.3999996,0,8.3999996,0,0,100,0,64.3000031,0,0,0,0,64.3000031,0,64.3000031,0,0,100,0,0.1,0,0.13,1992
254,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
255,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
256,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
257,4.2,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,6.5,0,0,0,0,6.5,0,6.5,0,0,100,0,0.1,0,0.07,1992
258,4.3,1.1,0,0,0,0,1.1,0,1.1,0,0,100,0,14.8000002,0,0,0,0,14.8000002,0,14.8000002,0,0,100,0,0.1,0,0.07,1992
259,5.1,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,3.9000001,0,0,0,0,3.9000001,0,3.9000001,0,0,100,0,0.1,0,0.13,1992
260,5.2,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,7.1999998,0,0,0,0,7.1999998,0,7.1999998,0,0,100,0,0.1,0,0.06,1992
261,6.1,5.5,0,0,0,0,5.5,0,5.5,0,0,100,0,36.2999992,0,0,0,0,36.2999992,0,36.2999992,0,0,100,0,0.2,0,0.15,1992
262,6.2,0.7,0,0,0,0,0.7,0,0.7,0,0,100,0,9.6999998,0,0,0,0,9.6999998,0,9.6999998,0,0,100,0,0.1,0,0.07,1992
263,7.1,8.3999996,0,0,0,0,8.3999996,0,8.3999996,0,0,100,0,95.5999985,0,0,0,0,95.5999985,0,95.5999985,0,0,100,0,0.1,0,0.09,1992
264,7.2,4.5999999,0,0,0,0,4.5999999,0,4.5999999,0,0,100,0,24.2000008,0,0,0,0,24.2000008,0,24.2000008,0,0,100,0,0.2,0,0.19,1992
265,7.3,36.2000008,0,0,0,1.4,36.2000008,1.4,37.5999985,0,0,96,4,105.4000015,0,0,0,4.0999999,105.4000015,4.0999999,109.4000015,0,0,96,4,0.3,0.4,0.34,1992
266,8.1,20.1000004,0,0,0,0.1,20.1000004,0.1,20.2000008,0,0,99,1,63.5999985,0,0,0,0.7,63.5999985,0.7,64.1999969,0,0,99,1,0.3,0.2,0.32,1992
267,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
268,8.3,2.5999999,0,0,0,0,2.5999999,0,2.5999999,0,0,100,0,9.8000002,0,0,0,0,9.8000002,0,9.8000002,0,0,100,0,0.3,0,0.27,1992
269,8.4,4.5999999,0,0,0,0,4.5999999,0,4.5999999,0,0,100,0,12.1000004,0,0,0,0,12.1000004,0,12.1000004,0,0,100,0,0.4,0,0.38,1992
